people_with_this_profession_1,people_with_this_profession_2
12203,8216
12200,8304
12219,7715
12210,7994
12205,8148
12202,8241
12273,6043
12200,8306
12195,8461
12263,6353
12210,7996
12203,8212
12210,7995
12195,8460
12217,7778
12216,7820
12219,7726
12202,8253
12217,7791
12219,7729
12214,7883
12201,8286
12200,8317
12208,8069
12211,7971
12195,8467
12205,8156
12242,7009
12214,7880
12205,8159
12200,8314
12210,8004
12200,8313
12202,8251
12203,8220
12218,7755
12214,7879
12242,7022
12200,8324
12196,8448
12203,8231
12214,7889
12209,8044
12202,8264
12247,6869
12205,8171
12200,8326
12200,8325
12198,8387
12216,7829
12241,7049
12205,8165
12242,7017
12264,6335
12205,8167
12214,7888
12211,7980
12202,8259
12200,8321
12211,7991
12200,8332
12211,7990
12203,8241
12217,7806
12196,8452
12210,8018
12207,8111
12242,7025
12205,8172
12214,7893
12211,7989
12205,8175
12200,8340
12212,7968
12220,7720
12202,8278
12214,7905
12204,8215
12264,6355
12203,8249
12202,8280
12253,6699
12216,7846
12278,5923
12200,8341
12211,8000
12220,7716
12211,7995
12211,7994
12210,8025
12214,7904
12210,8028
12211,7996
12214,7903
12205,8193
12203,8255
12200,8347
12196,8471
12266,6304
12242,7048
12203,8257
12203,8256
12217,7822
12200,8349
12196,8468
12205,8188
12209,8066
12211,8004
12198,8407
12203,8262
12200,8355
12216,7862
12242,7056
12202,8296
12205,8203
12214,7924
12219,7768
12210,8042
12206,8166
12205,8197
12200,8351
12210,8041
12210,8044
12244,6990
12200,8354
12205,8198
12211,8012
12199,8384
12203,8260
12200,8353
12200,8364
12205,8208
12266,6317
12253,6723
12211,8025
12216,7870
12203,8272
12210,8055
12210,8050
12200,8360
12204,8236
12205,8205
12214,7925
12205,8204
12211,8018
12219,7770
12200,8362
12200,8361
12214,7927
12210,8051
12199,8392
12205,8217
12216,7876
12206,8186
12205,8216
12203,8278
12200,8374
12202,8311
12211,8027
12210,8058
12255,6663
12205,8212
12207,8150
12214,7933
12200,8367
12202,8308
12211,8028
12202,8307
12210,8070
12205,8225
12219,7791
12200,8379
12211,8041
12214,7947
12205,8221
12242,7074
12200,8376
12214,7942
12217,7848
12211,8034
12242,7073
12205,8220
12200,8378
12212,8006
12203,8285
12219,7789
12217,7850
12203,8295
12200,8388
12202,8326
12242,7086
12213,7985
12216,7892
12219,7798
12200,8390
12216,7894
12219,7801
12219,7800
12202,8327
12217,7862
12200,8389
12207,8167
12212,8012
12211,8042
12200,8383
12199,8414
12209,8104
12214,7951
12211,8044
12202,8323
12200,8385
12211,8055
12205,8241
12211,8054
12216,7899
12206,8209
12214,7964
12203,8299
12202,8330
12214,7957
12211,8050
12200,8391
12224,7647
12210,8083
12200,8404
12210,8094
12200,8403
12205,8248
12217,7876
12206,8217
12203,8312
12212,8028
12200,8400
12205,8245
12214,7966
12218,7841
12200,8399
12200,8402
12214,7967
12210,8091
12290,5611
12217,7874
12203,8319
12208,8163
12200,8411
12211,8070
12205,8259
12203,8321
12204,8290
12211,8073
12256,6677
12203,8320
12205,8253
12210,8098
12253,6765
12203,8314
12217,7880
12211,8069
12218,7852
12203,8316
12219,7820
12205,8265
12206,8233
12201,8391
12202,8360
12214,7988
12284,5817
12211,8080
12207,8204
12201,8385
12212,8044
12208,8167
12278,5997
12214,7984
12214,7983
12205,8262
12203,8335
12205,8273
12202,8365
12210,8117
12283,5857
12211,8089
12199,8461
12247,6973
12207,8212
12211,8083
12199,8455
12244,7060
12202,8361
12203,8330
12218,7865
12203,8333
12202,8364
12207,8208
12211,8084
12202,8374
12203,8342
12205,8280
12200,8435
12210,8128
12219,7849
12205,8282
12203,8339
12217,7907
12214,8000
12220,7813
12205,8278
12227,7596
12214,8010
12200,8443
12202,8384
12253,6803
12206,8259
12203,8346
12226,7636
12214,8008
12210,8132
12226,7635
12220,7832
12210,8142
12200,8452
12205,8296
12202,8392
12210,8144
12215,7989
12217,7921
12209,8169
12202,8385
12259,6618
12205,8295
12219,7860
12208,8212
12217,7933
12252,6848
12200,8460
12214,8025
12205,8307
12205,8306
12211,8115
12216,7960
12200,8455
12203,8362
12209,8179
12211,8117
12214,8023
12202,8406
12211,8128
12202,8407
12205,8314
12210,8154
12202,8402
12216,7968
12200,8463
12202,8401
12219,7874
12205,8308
12208,8215
12203,8370
12214,8032
12196,8589
12255,6760
12216,7980
12202,8414
12196,8600
12218,7917
12205,8320
12196,8602
12285,5843
12205,8323
12203,8385
12204,8353
12210,8162
12210,8164
12205,8319
12211,8132
12210,8163
12214,8039
12203,8380
12202,8422
12211,8142
12203,8393
12216,7990
12205,8330
12203,8387
12203,8386
12207,8262
12255,6774
12205,8327
12205,8326
12218,7923
12214,8057
12210,8184
12202,8431
12218,7935
12219,7899
12255,6783
12220,7867
12212,8115
12216,7991
12278,6069
12228,7619
12269,6348
12216,7994
12210,8180
12214,8056
12211,8148
12210,8190
12212,8128
12207,8282
12211,8158
12217,7972
12220,7879
12210,8192
12205,8346
12217,7968
12210,8188
12203,8405
12214,8063
12202,8435
12218,7939
12210,8187
12205,8342
12202,8446
12206,8321
12217,7980
12214,8073
12214,8076
12215,8044
12202,8447
12211,8163
12203,8411
12211,8162
12214,8072
12196,8630
12211,8164
12217,7989
12219,7929
12202,8455
12205,8362
12256,6781
12210,8201
12217,7987
12211,8183
12215,8058
12202,8461
12214,8089
12260,6663
12278,6108
12202,8463
12210,8215
12205,8365
12214,8086
12205,8364
12217,7995
12260,6662
12202,8460
12211,8180
12208,8284
12300,5431
12215,8069
12219,7944
12211,8192
12202,8466
12211,8187
12229,7628
12211,8188
12205,8374
12202,8467
12205,8385
12217,8012
12211,8201
12207,8319
12211,8195
12202,8474
12210,8226
12227,7701
12205,8383
12216,8042
12260,6677
12211,8209
12247,7092
12215,8084
12219,7960
12205,8389
12196,8668
12218,7986
12210,8233
12211,8202
12219,7954
12216,8050
12210,8236
12205,8391
12214,8112
12226,7739
12214,8111
12205,8401
12218,7998
12211,8215
12210,8246
12217,8028
12213,8152
12214,8124
12219,7968
12229,7653
12211,8211
12228,7684
12214,8118
12230,7621
12211,8210
12228,7686
12203,8461
12209,8275
12216,8058
12210,8243
12205,8411
12227,7729
12212,8188
12205,8407
12196,8696
12253,6929
12206,8385
12214,8137
12196,8695
12211,8233
12214,8139
12454,694
12218,8010
12211,8226
12211,8229
12205,8414
12217,8042
12219,7980
12210,8270
12216,8084
12219,7991
12210,8269
12217,8055
12218,8024
12222,7899
12210,8266
12227,7738
12196,8702
12208,8330
12211,8236
12207,8371
12210,8278
12211,8246
12205,8435
12214,8156
12196,8713
12211,8243
12214,8150
12219,7995
12219,7994
12217,8056
12219,7996
12196,8709
12217,8069
12211,8254
12210,8285
12229,7698
12206,8406
12210,8284
12216,8098
12217,8066
12224,7849
12214,8159
12211,8263
12253,6960
12225,7831
12217,8073
12214,8165
12205,8444
12285,5964
12205,8447
12211,8261
12200,8602
12214,8167
12228,7733
12205,8446
12210,8302
12217,8084
12217,8086
12211,8267
12292,5755
12208,8359
12211,8266
12205,8455
12207,8393
12211,8269
12196,8744
12211,8278
12208,8371
12207,8405
12205,8467
12290,5831
12205,8461
12212,8243
12205,8460
12205,8463
12214,8184
12219,8028
12216,8132
12259,6799
12200,8630
12219,8041
12218,8072
12259,6800
12216,8128
12211,8285
12196,8749
12211,8284
12210,8326
12217,8108
12214,8201
12212,8266
12214,8204
12229,7739
12226,7832
12208,8389
12196,8756
12207,8414
12219,8042
12214,8197
12217,8104
12210,8321
12218,8076
12260,6774
12212,8261
12219,8055
12217,8117
12211,8302
12219,8054
12260,6783
12210,8336
12196,8770
12214,8205
12217,8115
12212,8269
12196,8765
12253,7009
12285,6017
12208,8403
12209,8368
12226,7853
12259,6830
12257,6892
12210,8349
12210,8352
12210,8351
12218,8103
12196,8780
12210,8345
12196,8779
12210,8348
12227,7820
12210,8347
12210,8358
12196,8792
12218,8110
12211,8326
12210,8359
12196,8787
12214,8231
12196,8789
12216,8180
12211,8336
12235,7587
12219,8083
12196,8798
12209,8394
12210,8363
12219,8084
12216,8188
12217,8158
12210,8372
12216,8195
12348,4106
12226,7888
12214,8260
12235,7609
12211,8352
12217,8161
12216,8192
12210,8378
12211,8347
12210,8377
12217,8163
12341,4319
12217,8162
12214,8255
12210,8389
12217,8169
12216,8202
12216,8201
12210,8398
12224,7963
12214,8273
12216,8211
12217,8180
12210,8400
12210,8399
12217,8176
12196,8827
12217,8179
12229,7806
12214,8282
12211,8377
12217,8185
12234,7657
12196,8838
12211,8372
12210,8403
12218,8166
12235,7635
12214,8285
12196,8843
12211,8378
12235,7637
12223,8009
12216,8226
12217,8195
12219,8132
12235,7647
12216,8236
12219,8142
12214,8299
12232,7736
12196,8851
12211,8389
12217,8202
12257,6962
12216,8233
12196,8864
12211,8399
12211,8398
12267,6662
12216,8243
12257,6974
12211,8400
12217,8211
12226,7932
12209,8459
12233,7714
12214,8314
12219,8158
12214,8316
12235,7665
12216,8254
12200,8749
12211,8403
12353,4001
12228,7876
12259,6914
12214,8309
12235,7661
12196,8869
12217,8229
12214,8321
12235,7670
12196,8879
12216,8261
12219,8163
12268,6646
12235,7669
12219,8164
12214,8319
12235,7678
12200,8766
12235,7681
12235,7680
12217,8233
12214,8326
12259,6931
12226,7953
12216,8263
12210,8452
12216,8266
12196,8896
12219,8183
12226,7966
12211,8430
12214,8339
12235,7682
12228,7899
12217,8243
12214,8335
12219,8180
12214,8346
12216,8284
12232,7788
12214,8342
12219,8187
12268,6670
12234,7734
12259,6961
12235,7704
12217,8257
12216,8287
12218,8225
12238,7608
12234,7742
12233,7772
12216,8302
12219,8209
12195,8953
12217,8271
12259,6969
12259,6968
12219,8202
12218,8236
12211,8452
12196,8917
12214,8370
12219,8215
12218,8248
12220,8180
12219,8211
12211,8458
12219,8210
12211,8461
12217,8275
12257,7034
12235,7727
12217,8284
12226,8008
12217,8282
12218,8251
12214,8386
12196,8944
12196,8946
12217,8294
12235,7731
12295,5871
12219,8226
12217,8301
12214,8393
12240,7587
12226,8023
12218,8265
12238,7648
12235,7741
12219,8236
12219,8246
12220,8215
12218,8280
12235,7746
12216,8348
12219,8254
12226,8037
12233,7823
12233,7822
12238,7667
12214,8405
12233,7819
12196,8976
12219,8263
12216,8358
12218,8290
12218,8289
12235,7765
12240,7609
12217,8322
12263,6907
12240,7622
12259,7027
12220,8236
12213,8452
12219,8266
12220,8235
12259,7026
12292,6005
12228,7989
12226,8062
12216,8372
12238,7690
12217,8343
12200,8869
12240,7629
12196,8993
12216,8368
12218,8306
12268,6756
12196,8990
12235,7780
12217,8348
12235,7793
12196,9002
12196,9001
12233,7848
12216,8378
12217,8347
12226,8068
12216,8377
12216,8389
12232,7887
12226,8076
12235,7807
12196,9015
12285,6256
12219,8302
12259,7065
12216,8398
12259,7064
12196,9011
12240,7647
12268,6781
12210,8592
12259,7066
12217,8368
12214,8461
12259,7068
12259,7078
12240,7670
12210,8600
12235,7824
12217,8382
12217,8377
12233,7880
12285,6268
12259,7077
12235,7821
12219,8326
12240,7678
12200,8917
12210,8602
12235,7827
12235,7826
12218,8365
12216,8430
12217,8398
12218,8362
12235,7835
12217,8394
12235,7849
12215,8468
12238,7750
12300,5827
12211,8589
12217,8403
12230,8010
12210,8630
12217,8412
12218,8383
12211,8600
12227,8098
12196,9061
12286,6282
12226,8141
12218,8391
12238,7771
12220,8324
12222,8261
12235,7858
12232,7951
12218,8385
12266,6899
12217,8428
12217,8431
12217,8430
12238,7773
12217,8426
12200,8953
12234,7909
12217,8433
12212,8589
12218,8414
12226,8165
12211,8630
12240,7731
12220,8353
12196,9097
12235,7888
12219,8378
12217,8440
12235,7884
12235,7897
12196,9105
12242,7679
12235,7891
12217,8448
12210,8668
12270,6808
12219,8389
12217,8461
12219,8399
12235,7902
12219,8398
12234,7936
12200,8990
12245,7588
12217,8459
12211,8644
12217,8458
12238,7818
12217,8468
12242,7693
12235,7910
12217,8465
12219,8403
12302,5830
12270,6821
12200,9004
12226,8197
12233,7980
12210,8696
12235,7920
12218,8447
12240,7765
12270,6835
12211,8658
12218,8444
12292,6160
12238,7836
12233,7987
12270,6839
12200,9009
12211,8668
12240,7780
12210,8709
12290,6231
12224,8277
12270,6846
12210,8705
12218,8460
12270,6847
12200,9027
12208,8779
12211,8689
12270,6854
12210,8713
12211,8695
12210,8725
12242,7736
12211,8696
12236,7916
12245,7636
12238,7866
12211,8702
12235,7958
12211,8705
12208,8792
12228,8183
12211,8713
12266,7002
12235,7963
12240,7807
12266,7004
12211,8709
12238,7871
12209,8780
12210,8749
12209,8779
12292,6205
12207,8851
12212,8695
12240,7827
12228,8202
12228,8201
12238,7885
12235,7978
12240,7826
12235,7981
12210,8756
12210,8766
12240,7835
12228,8215
12216,8589
12210,8770
12226,8273
12230,8152
12235,7997
12227,8254
12242,7791
12270,6918
12216,8592
12210,8780
12211,8749
12233,8066
12240,7849
12227,8263
12208,8851
12210,8792
12235,8010
12240,7858
12216,8602
12210,8787
12211,8756
12212,8725
12229,8208
12235,8022
12228,8236
12211,8765
12200,9105
12270,6948
12238,7940
12244,7748
12238,7934
12211,8770
12226,8307
12277,6736
12201,9092
12277,6739
12236,8010
12211,8779
12203,9027
12217,8592
12240,7891
12235,8046
12233,8108
12211,8792
12240,7888
12235,8043
12211,8787
12233,8104
12357,4272
12211,8798
12229,8236
12238,7959
12240,7897
12246,7722
12210,8838
12226,8339
12290,6366
12216,8658
12215,8689
12212,8792
12235,8078
12233,8140
12210,8856
12275,6835
12238,7982
12235,8075
12235,8074
12210,8864
12211,8827
12209,8891
12211,8828
12210,8869
12238,8001
12211,8838
12242,7880
12242,7879
12242,7873
12280,6698
12242,7886
12219,8600
12210,8879
12211,8843
12226,8380
12217,8658
12216,8702
12244,7834
12211,8856
12226,8386
12233,8169
12242,7890
12249,7672
12217,8666
12242,7902
12214,8770
12270,7036
12234,8151
12216,8709
12211,8864
12214,8766
12238,8021
12226,8396
12270,7031
12247,7755
12214,8779
12233,8185
12211,8869
12211,8879
12280,6739
12235,8136
12215,8756
12217,8689
12235,8143
12210,8917
12235,8145
12245,7834
12209,8944
12238,8048
12242,7933
12211,8896
12228,8363
12233,8208
12242,7929
12216,8749
12253,7602
12238,8064
12216,8756
12242,7950
12280,6774
12205,9092
12302,6100
12216,8765
12235,8171
12230,8325
12211,8917
12228,8389
12209,8991
12245,7869
12280,6783
12216,8770
12217,8749
12233,8252
12242,7976
12217,8744
12274,6977
12280,6794
12252,7662
12253,7631
12235,8189
12240,8043
12240,8046
12210,8976
12209,9001
12209,9000
12235,8197
12219,8702
12234,8237
12219,8705
12233,8271
12229,8394
12234,8234
12211,8946
12238,8109
12210,8990
12242,8000
12210,8992
12219,8709
12242,7996
12253,7664
12253,7666
12208,9061
12214,8869
12235,8218
12253,7663
12217,8779
12234,8264
12210,9008
12240,8078
12211,8977
12233,8294
12210,9001
12210,9004
12252,7702
12217,8787
12214,8879
12218,8766
12253,7683
12211,8990
12209,9052
12211,8993
12216,8838
12242,8025
12238,8152
12216,8843
12253,7699
12211,9001
12253,7693
12235,8250
12210,9027
12211,9008
12253,7700
12211,9002
12235,8258
12219,8756
12235,8260
12211,9004
12242,8054
12244,7988
12211,9011
12219,8765
12229,8454
12212,8992
12216,8869
12217,8838
12212,8993
12219,8770
12235,8274
12244,7998
12211,9021
12253,7729
12210,9064
12211,9027
12217,8843
12235,8297
12233,8359
12209,9097
12219,8787
12217,8851
12219,8798
12380,3809
12209,9105
12240,8143
12217,8856
12242,8081
12284,6781
12242,8083
12216,8901
12284,6793
12216,8896
12288,6663
12233,8368
12253,7761
12235,8318
12233,8382
12253,7762
12238,8222
12212,9027
12255,7694
12210,9102
12210,9097
12235,8325
12256,7684
12242,8117
12235,8337
12238,8244
12210,9105
12217,8891
12252,7806
12252,7805
12253,7774
12233,8394
12211,9086
12235,8344
12212,9052
12235,8338
12211,9095
12235,8350
12233,8412
12252,7823
12235,8353
12211,9097
12219,8843
12211,9092
12211,9102
12214,9009
12211,9105
12219,8856
12211,9098
12235,8356
12217,8927
12238,8276
12219,8864
12233,8430
12253,7816
12252,7850
12242,8154
12259,7626
12214,9021
12219,8869
12240,8218
12280,6977
12212,9097
12242,8162
12235,8379
12235,8381
12242,8174
12238,8300
12242,8175
12216,8976
12234,8418
12217,8944
12253,7828
12214,9037
12233,8459
12235,8397
12242,8180
12235,8396
12233,8458
12215,9027
12255,7786
12233,8468
12242,8192
12233,8471
12260,7628
12280,7007
12216,8993
12242,8197
12288,6774
12259,7673
12260,7641
12319,5807
12234,8442
12227,8658
12240,8258
12216,9002
12216,9001
12240,8270
12217,8977
12248,8015
12252,7894
12259,7689
12216,9021
12288,6783
12240,8274
12234,8469
12217,8993
12247,8062
12227,8695
12253,7889
12291,6711
12217,9001
12217,9000
12253,7884
12285,6892
12217,9002
12285,6905
12244,8175
12247,8085
12217,9015
12217,9011
12216,9052
12256,7813
12293,6663
12253,7903
12240,8318
12260,7694
12217,9027
12240,8313
12217,9037
12216,9064
12244,8209
12240,8328
12253,7924
12263,7614
12260,7710
12256,7834
12217,9052
12216,9086
12244,8217
12228,8713
12253,7933
12263,7625
12217,9061
12242,8285
12240,8350
12247,8133
12259,7754
12295,6651
12217,9070
12217,9064
12216,9095
12219,9002
12216,9097
12219,9004
12285,6971
12259,7776
12244,8241
12216,9105
12244,8248
12217,9086
12247,8153
12220,8990
12253,7967
12285,6974
12242,8317
12252,8006
12259,7799
12244,8259
12259,7797
12253,7983
12217,9098
12284,7031
12259,7809
12262,7716
12217,9111
12217,9105
12259,7805
12295,6699
12260,7783
12260,7786
12247,8199
12259,7839
12253,8025
12285,7034
12228,8798
12255,7970
12253,8032
12263,7725
12253,8034
12245,8282
12260,7813
12219,9095
12259,7855
12253,8042
12259,7856
12253,8037
12253,8039
12266,7636
12263,7738
12247,8237
12246,8267
12245,8292
12233,8666
12253,8057
12253,8056
12243,8362
12242,8407
12219,9115
12259,7875
12253,8063
12255,8007
12264,7728
12253,8080
12391,3804
12253,8087
12253,8099
12258,7958
12260,7895
12245,8362
12292,6902
12228,8896
12255,8061
12247,8305
12244,8407
12300,6670
12222,9095
12299,6719
12268,7681
12229,8896
12247,8334
12292,6939
12253,8150
12259,7977
12253,8163
12259,7973
12312,6329
12271,7610
12244,8447
12227,8976
12259,7979
12228,8953
12256,8082
12253,8175
12312,6355
12270,7657
12249,8317
12262,7910
12259,8003
12247,8388
12255,8149
12228,8993
12249,8342
12300,6756
12253,8212
12260,8007
12259,8040
12303,6670
12241,8592
12247,8419
12259,8047
12247,8418
12292,7026
12247,8415
12247,8424
12247,8437
12233,8865
12264,7916
12249,8381
12253,8256
12247,8453
12270,7742
12259,8082
12247,8469
12253,8282
12253,8278
12227,9095
12259,8102
12263,7981
12253,8285
12259,8101
12252,8330
12253,8295
12253,8312
12339,5646
12253,8314
12259,8122
12268,7858
12252,8354
12259,8131
12253,8319
12252,8359
12242,8668
12252,8368
12275,7657
12253,8342
12256,8260
12242,8696
12229,9098
12264,8010
12233,8991
12259,8178
12264,8023
12259,8198
12259,8207
12233,9015
12233,9009
12307,6726
12319,6351
12260,8182
12257,8284
12259,8224
12268,7945
12253,8405
12386,4298
12259,8247
12327,6156
12280,7609
12242,8787
12266,8072
12233,9100
12233,9098
12233,9105
12263,8187
12259,8310
12242,8856
12283,7589
12245,8766
12312,6699
12260,8309
12302,7018
12391,4258
12263,8229
12260,8318
12259,8361
12280,7710
12271,7988
12259,8357
12312,6726
12260,8331
12262,8292
12259,8384
12259,8392
12259,8395
12278,7805
12285,7597
12259,8416
12280,7759
12242,8946
12286,7594
12280,7780
12280,7782
12259,8439
12259,8438
12259,8434
12259,8449
12252,8666
12259,8443
12259,8454
12259,8456
12259,8450
12259,8463
12259,8464
12306,7007
12277,7901
12259,8461
12259,8470
12259,8474
12286,7658
12280,7846
12279,7885
12286,7663
12284,7736
12263,8398
12276,8015
12280,7888
12288,7641
12351,5698
12268,8274
12271,8174
12264,8391
12351,5716
12284,7788
12242,9092
12288,7694
12270,8264
12290,7650
12283,7883
12285,7822
12275,8151
12290,7688
12312,7007
12283,7921
12275,8174
12290,7728
12288,7783
12288,7786
12278,8107
12283,7961
12292,7684
12290,7764
12290,7763
12275,8237
12319,6879
12280,8087
12277,8182
12319,6899
12280,8118
12263,8644
12360,5631
12295,7655
12295,7669
12271,8407
12290,7838
12288,7895
12420,3819
12292,7798
12263,8702
12290,7868
12285,8029
12293,7783
12252,9064
12298,7643
12286,8023
12280,8228
12291,7888
12252,9100
12252,9102
12290,7931
12284,8129
12286,8063
12263,8789
12288,8007
12283,8165
12300,7649
12263,8798
12263,8827
12279,8329
12286,8111
12288,8061
12285,8150
12266,8766
12280,8333
12331,6760
12292,7977
12292,7983
12300,7744
12263,8901
12285,8212
12290,8060
12329,6850
12303,7677
12257,9105
12280,8394
12303,7681
12303,7691
12283,8312
12302,7733
12285,8268
12353,6163
12302,7756
12336,6698
12302,7767
12290,8152
12268,8827
12286,8282
12450,3195
12263,9021
12428,3907
12303,7803
12285,8364
12300,7902
12302,7846
12286,8342
12300,7920
12290,8227
12339,6714
12341,6663
12285,8405
12292,8198
12290,8270
12288,8331
12300,7958
12306,7783
12300,7963
12276,8709
12303,7881
12304,7849
12300,7981
12338,6813
12295,8149
12367,5922
12300,7997
12295,8173
12303,7920
12302,7960
12300,8034
12295,8182
12312,7658
12300,8039
12300,8046
12341,6774
12290,8373
12290,8369
12295,8214
12303,7997
12290,8404
12293,8318
12312,7739
12312,7780
12339,6977
12442,3783
12300,8181
12300,8197
12308,7988
12300,8258
12369,6123
12303,8180
12280,8896
12295,8446
12301,8294
12302,8269
12300,8353
12302,8294
12318,7805
12366,6352
12300,8397
12304,8318
12303,8353
12300,8456
12304,8328
12303,8397
12312,8149
12312,8197
12361,6726
12195,11880
12195,11903
12379,6201
12195,11912
12302,8589
12195,11908
12195,11915
12195,11929
12195,11922
12195,11952
12195,11967
12195,11963
12317,8182
12303,8630
12336,7628
12317,8214
12355,7049
12336,7632
12384,6156
12302,8695
12200,11871
12200,11874
12336,7680
12200,11908
12200,11910
12302,8744
12201,11874
12200,11915
12200,11912
12198,11974
12195,12079
12200,11919
12200,11922
12199,11963
12200,11934
12195,12084
12202,11880
12317,8315
12201,11910
12200,11936
12200,11937
12200,11949
12339,7635
12201,11912
12203,11853
12200,11955
12200,11952
12200,11963
12195,12120
12202,11903
12195,12127
12202,11910
12203,11878
12200,11971
12200,11968
12203,11887
12200,11976
12195,12133
12203,11884
12200,11977
12202,11915
12203,11895
12329,7988
12195,12145
12203,11897
12195,12139
12202,11922
12201,11955
12203,11903
12203,11899
12202,11929
12203,11898
12203,11911
12203,11906
12384,6297
12202,11949
12203,11923
12202,11955
12203,11935
12202,11968
12202,11967
12203,11930
12338,7748
12203,11933
12203,11932
12205,11880
12203,11942
12203,11944
12202,11971
12203,11951
12328,8075
12331,7984
12336,7826
12203,11949
12203,11948
12198,12103
12203,11958
12203,11957
12203,11962
12205,11903
12203,11974
12205,11912
12205,11915
12203,11973
12205,11910
12341,7694
12205,11922
12205,11929
12205,11930
12200,12079
12206,11922
12205,11955
12205,11949
12205,11963
12199,12142
12207,11897
12207,11906
12205,11968
12336,7910
12200,12120
12205,11967
12200,12132
12195,12289
12200,12133
12336,7912
12200,12128
12200,12142
12202,12079
12207,11930
12202,12084
12200,12145
12302,8993
12339,7846
12203,12062
12341,7786
12207,11935
12391,6233
12302,8992
12201,12133
12207,11949
12203,12067
12203,12079
12203,12078
12195,12326
12203,12076
12203,12087
12195,12335
12202,12120
12203,12083
12195,12330
12339,7879
12203,12095
12198,12250
12202,12128
12302,9027
12202,12127
12203,12096
12204,12059
12203,12093
12203,12103
12202,12133
12203,12105
12195,12347
12203,12100
12203,12111
12198,12265
12329,8204
12203,12107
12203,12118
12205,12059
12203,12120
12202,12145
12203,12117
12198,12282
12195,12375
12203,12122
12203,12125
12203,12124
12203,12135
12198,12297
12205,12079
12211,11903
12195,12400
12205,12084
12200,12239
12205,12093
12302,9097
12199,12289
12201,12239
12338,7988
12206,12079
12205,12120
12213,11871
12211,11942
12205,12127
12200,12281
12198,12343
12195,12436
12336,8075
12200,12294
12205,12133
12214,11853
12205,12135
12205,12145
12200,12296
12200,12305
12214,11884
12203,12231
12200,12326
12200,12320
12199,12350
12200,12322
12214,11899
12214,11895
12198,12402
12200,12340
12200,12342
12200,12335
12200,12347
12214,11915
12203,12251
12214,11911
12198,12417
12203,12265
12199,12388
12207,12135
12200,12352
12202,12289
12201,12322
12198,12426
12200,12363
12214,11932
12198,12422
12201,12340
12214,11933
12214,11935
12203,12287
12203,12282
12214,11944
12202,12326
12200,12387
12202,12322
12214,11949
12202,12335
12202,12330
12214,11958
12205,12239
12205,12251
12202,12343
12202,12350
12200,12414
12203,12316
12202,12347
12203,12326
12200,12421
12203,12323
12203,12325
12211,12076
12203,12344
12203,12340
12205,12289
12203,12352
12203,12346
12205,12287
12334,8287
12201,12421
12205,12297
12203,12354
12203,12356
12203,12370
12205,12321
12205,12322
12206,12287
12351,7805
12203,12393
12205,12330
12203,12392
12218,11922
12203,12389
12205,12326
12205,12335
12205,12344
12205,12347
12204,12377
12214,12062
12203,12403
12203,12402
12205,12343
12206,12311
12203,12404
12206,12321
12358,7609
12203,12417
12214,12076
12206,12320
12214,12083
12214,12078
12205,12368
12206,12340
12358,7622
12206,12333
12218,11963
12351,7850
12203,12441
12203,12434
12214,12096
12205,12375
12206,12343
12214,12105
12203,12449
12351,7863
12205,12388
12358,7647
12214,12111
12214,12122
12214,12124
12214,12118
12214,12117
12360,7591
12206,12368
12206,12378
12348,7977
12206,12376
12206,12387
12214,12135
12207,12352
12207,12365
12390,6687
12207,12389
12205,12447
12206,12421
12210,12311
12218,12059
12211,12287
12217,12102
12218,12103
12210,12376
12220,12059
12226,11884
12218,12142
12351,8026
12226,11903
12225,11934
12224,11972
12209,12439
12394,6711
12213,12342
12226,11949
12226,11948
12226,11958
12214,12325
12394,6756
12214,12354
12214,12352
12396,6729
12214,12365
12214,12393
12218,12289
12229,11975
12218,12316
12218,12326
12218,12340
12334,8789
12235,11861
12218,12388
12226,12139
12351,8286
12229,12083
12225,12225
12397,6911
12235,11949
12235,11969
12351,8367
12357,8188
12235,11972
12238,11938
12358,8250
12366,7998
12238,11965
12240,11911
12240,11924
12374,7781
12367,8000
12234,12130
12240,11972
12242,11916
12242,11915
12232,12231
12358,8338
12412,6662
12242,11942
12242,11970
12245,11922
12366,8217
12234,12335
12440,5968
12453,5578
12247,11959
12238,12237
12249,11898
12248,11942
12235,12346
12249,11924
12238,12261
12235,12383
12249,11953
12238,12314
12240,12250
12235,12424
12245,12120
12235,12435
12242,12231
12245,12133
12238,12349
12253,11884
12238,12362
12253,11895
12238,12359
12238,12372
12238,12371
12253,11906
12238,12373
12242,12251
12253,11923
12238,12382
12238,12381
12238,12395
12238,12401
12253,11935
12238,12399
12238,12410
12238,12409
12238,12406
12238,12405
12238,12408
12238,12418
12238,12419
12253,11949
12253,11951
12238,12415
12255,11899
12238,12425
12238,12433
12357,8744
12238,12432
12238,12431
12238,12444
12238,12443
12238,12452
12255,11924
12238,12455
12242,12337
12240,12424
12242,12364
12256,11942
12244,12330
12256,11964
12244,12343
12244,12350
12242,12423
12259,11903
12242,12426
12245,12342
12242,12448
12259,11915
12259,11929
12260,11904
12260,11924
12260,11942
12390,7924
12260,11948
12260,11957
12260,11964
12384,8134
12259,12079
12427,6912
12259,12114
12259,12116
12259,12126
12266,11912
12253,12310
12255,12254
12391,8050
12259,12144
12253,12325
12253,12346
12253,12370
12253,12364
12380,8436
12255,12313
12255,12324
12253,12393
12438,6670
12253,12404
