film_1,film_2
5376,2973
3282,2350
3282,2349
3169,5855
3282,2358
3288,2173
3282,2359
1183,1894
3301,1775
1166,2424
3282,2363
3267,2828
5379,2894
3273,2647
3171,5811
3296,1935
1052,5965
3282,2372
3297,1906
5290,5658
5278,6035
5409,1974
5300,5353
3282,2374
5289,5695
3297,1913
3282,2384
3260,3065
3293,2044
1069,5453
3282,2387
1175,2173
5405,2113
5296,5495
3282,2396
3273,2674
3273,2677
3190,5250
3282,2397
3306,1658
3282,2404
3306,1659
3290,2158
1170,2342
3303,1754
3306,1664
3282,2411
3297,1949
3267,2878
5405,2139
1184,1917
3306,1672
5406,2106
3289,2200
3291,2141
1177,2140
3296,1990
3171,5864
3306,1684
3306,1690
3282,2436
3306,1694
3192,5227
1183,1977
3282,2446
3303,1797
5391,2608
3306,1706
5405,2178
3297,1988
3306,1709
3300,1898
3181,5587
3297,1990
1183,1989
3282,2455
1183,1990
3306,1713
1192,1715
3282,2462
5405,2186
1164,2585
5377,3058
3306,1722
5415,1881
1062,5751
5402,2282
5383,2881
3306,1733
3304,1797
3306,1735
1051,6106
5409,2083
3192,5274
5388,2731
3300,1925
3290,2238
5405,2210
3282,2490
3282,2489
3192,5281
3282,2494
1158,2803
3282,2496
5415,1907
3304,1813
1064,5721
3282,2500
5300,5476
3306,1755
3306,1758
3293,2163
1053,6066
3192,5295
3306,1766
5287,5890
3274,2760
1170,2448
3274,2759
3192,5303
3282,2513
3282,2515
1079,5274
3282,2517
3306,1773
1071,5524
3282,2526
3306,1781
5391,2689
3192,5319
5390,2717
1179,2190
3267,2998
3192,5326
5427,1586
3282,2548
5404,2300
1183,2084
3282,2552
1201,1527
5390,2743
5405,2279
1082,5221
5300,5536
3282,2559
5416,1945
3192,5352
3306,1818
5412,2070
3275,2781
3282,2563
1185,2037
3282,2565
3281,2599
1200,1573
3306,1826
5290,5864
5429,1555
3290,2330
1198,1646
5405,2300
3296,2146
5296,5685
3290,2336
3192,5373
3306,1839
3306,1841
3306,1844
3297,2122
3192,5380
5405,2314
3192,5382
3306,1848
3306,1847
3192,5384
3282,2594
3282,2595
3306,1854
5397,2569
5388,2853
3296,2168
3192,5394
5407,2268
3282,2606
5390,2796
1079,5363
3191,5428
1181,2203
5312,5221
5312,5225
3306,1874
3307,1847
3305,1909
3192,5413
1174,2440
3192,5417
3306,1886
3282,2634
3290,2386
3282,2636
3187,5583
1183,2172
3306,1895
1079,5403
5397,2617
5405,2369
3281,2681
5304,5506
3282,2652
3306,1909
3293,2314
1158,2964
3192,5445
5420,1917
3282,2658
5312,5266
5405,2383
5405,2380
3306,1918
3302,2044
3306,1919
1067,5795
1074,5583
3171,6112
1202,1617
3279,2767
5304,5527
1085,5247
3192,5467
1189,2026
3272,2990
3282,2682
3306,1937
3192,5471
3301,2095
5312,5288
3282,2683
3293,2345
3306,1943
5307,5452
1064,5913
3289,2479
1229,802
1084,5298
3282,2695
5433,1555
3289,2483
5297,5769
1166,2761
1069,5769
3282,2701
3275,2920
5315,5221
1239,504
3282,2708
3271,3049
3282,2707
3306,1968
5410,2278
1205,1563
3273,2990
5388,2965
3282,2715
3282,2717
3306,1976
1061,6035
1183,2258
1172,2599
1188,2104
3282,2725
1079,5484
3282,2728
1066,5888
3306,1983
3318,1614
3290,2482
3282,2730
5391,2886
3282,2732
3317,1646
3282,2734
3318,1617
5422,1929
1157,3076
1183,2270
3320,1560
3317,1654
3192,5532
1078,5530
1188,2121
3282,2743
1162,2929
3282,2745
3282,2748
3306,2003
1207,1538
5433,1606
3290,2502
3306,2009
3293,2415
5409,2353
5304,5613
3192,5548
3290,2510
1079,5515
3306,2017
3187,5708
3321,1563
5389,2995
3275,2990
3192,5566
1204,1660
3290,2529
5415,2190
3306,2036
3184,5820
3282,2781
3282,2784
5313,5357
3306,2042
3192,5576
3282,2788
3192,5579
3192,5583
3306,2052
3282,2796
3322,1558
3282,2800
3192,5589
3296,2369
1183,2337
3306,2059
3192,5595
3192,5597
1209,1539
3192,5603
1204,1699
3282,2818
3275,3034
3306,2073
3306,2076
3192,5612
1164,2947
1079,5583
3280,2890
3305,2115
1085,5400
3282,2832
1079,5589
5405,2553
5390,3021
3192,5625
3282,2838
3297,2372
3282,2837
3192,5630
5412,2349
5434,1668
1209,1570
1088,5323
5393,2941
3192,5640
3306,2110
3282,2853
5313,5435
3192,5647
1166,2920
3306,2115
5320,5221
5439,1532
3306,2118
1206,1684
3282,2863
1204,1747
5412,2374
5439,1540
5306,5663
3282,2870
1206,1690
3282,2872
3279,2965
3199,5445
3280,2936
1088,5353
3297,2411
1181,2470
1164,2998
5436,1641
3309,2041
3282,2880
1082,5545
3305,2170
3293,2545
3296,2451
3297,2420
3282,2885
3282,2887
3297,2422
3296,2455
3306,2150
1164,3016
1062,6178
3290,2645
3192,5689
3198,5506
3282,2906
3306,2162
3320,1727
3192,5695
5404,2660
3282,2910
5405,2634
3297,2447
3306,2168
1212,1546
3282,2913
3302,2296
5407,2574
1175,2697
3192,5705
3282,2918
3306,2173
5395,2950
5438,1617
3192,5709
3306,2175
5410,2491
3192,5712
3306,2179
3197,5561
5438,1627
5433,1783
3282,2925
5405,2651
3192,5718
1208,1686
3322,1691
1199,1970
3192,5728
5404,2694
3192,5727
5418,2257
3192,5730
3290,2691
3282,2944
3290,2695
3282,2948
1202,1892
3306,2203
1092,5303
5415,2364
3318,1834
3282,2949
1206,1771
3306,2207
3192,5744
3184,5994
1181,2551
3192,5745
3281,2989
5315,5471
3306,2215
1201,1936
1175,2744
3282,2963
3304,2286
1204,1849
5434,1789
3192,5760
3306,2225
3282,2973
3302,2360
3306,2236
1185,2452
3280,3046
3192,5774
3305,2271
3290,2735
5405,2711
5405,2709
5402,2808
5307,5750
1205,1842
3321,1783
3293,2651
5407,2650
3317,1906
3282,2994
3282,2996
1166,3056
3290,2750
1200,2008
3306,2257
1069,6073
5438,1705
3288,2821
5425,2114
3293,2675
1176,2767
1086,5560
3192,5809
3184,6059
3282,3021
3306,2280
1183,2557
3306,2282
1091,5411
1201,2001
3282,3029
3297,2566
5412,2536
3192,5821
5315,5548
5438,1736
3306,2291
3307,2263
3282,3037
5416,2419
5312,5644
5438,1738
1085,5612
3282,3043
3181,6177
3306,2302
3282,3045
3284,2983
1092,5401
3192,5838
3306,2304
3286,2924
3208,5341
5405,2774
1197,2151
3322,1813
3197,5691
1190,2371
5438,1759
3306,2316
3282,3062
5405,2787
3297,2600
3192,5855
5370,3873
1170,3003
3282,3067
3306,2325
5433,1924
3306,2328
5327,5211
1252,467
3306,2330
3282,3074
3317,1989
1208,1834
3288,2889
5312,5683
3282,3079
3192,5869
5434,1907
3295,2682
3320,1909
1170,3024
3306,2345
3290,2846
1087,5603
1200,2102
5429,2073
5439,1763
3303,2447
3306,2353
1199,2138
3198,5708
3289,2889
3318,1990
1216,1619
5410,2683
1181,2709
1172,2989
3192,5905
3309,2281
3192,5908
3320,1939
1170,3055
3291,2840
3290,2874
5444,1635
5325,5324
3297,2658
5307,5888
3306,2386
1216,1642
5444,1650
3192,5925
5427,2181
3297,2674
1209,1868
3192,5931
3297,2679
1216,1656
3306,2401
1187,2557
5404,2900
3181,6280
3290,2907
3306,2414
3305,2445
3300,2599
1208,1917
3306,2417
3192,5954
3305,2451
1183,2697
1221,1520
3320,1988
1201,2140
5441,1775
1209,1897
3296,2735
1178,2859
1254,504
3297,2711
5418,2493
5436,1939
5402,3000
5404,2936
5418,2502
1090,5601
3187,6131
5327,5329
1175,2968
3306,2445
3321,1985
1198,2261
3306,2449
3290,2947
3306,2451
3306,2456
3289,2985
3318,2094
3141,7581
3309,2375
3336,1539
5427,2257
5429,2193
1189,2564
3208,5513
3306,2480
3297,2761
5313,5801
5429,2210
1084,5835
3322,1996
3208,5530
1208,1996
5415,2653
5448,1630
3293,2896
1097,5437
3300,2681
5406,2935
3330,1754
3318,2125
3310,2375
1088,5727
5429,2228
1198,2322
3306,2512
5438,1957
3306,2518
5427,2305
5446,1716
5429,2243
3306,2522
1186,2707
3306,2525
5429,2248
3306,2529
5404,3027
5405,2997
3321,2069
1086,5818
3290,3032
3306,2536
3326,1917
3306,2539
3306,2542
3330,1797
3306,2543
3303,2643
3328,1868
3219,5247
1178,2987
1208,2061
1186,2743
1200,2310
5449,1664
5436,2067
5407,2970
1197,2413
5331,5330
1100,5421
3192,6106
3306,2574
3305,2604
3192,6112
3219,5274
3306,2580
1086,5865
1209,2052
3290,3078
3304,2643
5310,5994
1257,568
3306,2585
5418,2649
5431,2247
5429,2309
3305,2618
1187,2742
3306,2591
5306,6131
3296,2906
3192,6130
3219,5294
1197,2442
5438,2042
3306,2604
3192,6137
5448,1743
1192,2609
5416,2736
3318,2243
1192,2615
3306,2618
1204,2245
1086,5903
3306,2622
5451,1665
3306,2623
5429,2350
3218,5353
1216,1880
3296,2935
5434,2193
3192,6164
3192,6166
3208,5674
1183,2912
3215,5459
1194,2573
1200,2390
3306,2639
5456,1527
1086,5930
3306,2645
5444,1904
1207,2186
3321,2190
3297,2934
3306,2659
1228,1545
3192,6198
3306,2664
5444,1920
3310,2539
5414,2859
5451,1710
5447,1834
1200,2423
3307,2643
5438,2124
5412,2930
5451,1718
3318,2308
1104,5411
3306,2688
1199,2469
3321,2225
5444,1949
3306,2692
5451,1731
1199,2474
3320,2263
3338,1705
5412,2948
5412,2953
3306,2702
5433,2307
5339,5221
1224,1715
1084,6056
1110,5252
3306,2713
3306,2716
5444,1977
3306,2722
1225,1700
1200,2476
5409,3069
3306,2727
3318,2358
3322,2233
3296,3041
5449,1838
3320,2299
5327,5621
3322,2242
1184,2984
5415,2897
1230,1563
3303,2836
1248,1008
3318,2375
1206,2313
3306,2750
1226,1695
1191,2781
3216,5544
1201,2473
1225,1729
3318,2385
5436,2263
5418,2826
3301,2920
3306,2768
3306,2772
3306,2771
3304,2836
1222,1844
3306,2778
3297,3056
3306,2777
5415,2934
1091,5913
3301,2938
3318,2414
5449,1891
3300,2973
3318,2420
5446,1989
5313,6112
1108,5398
3320,2364
5431,2459
3325,2213
1199,2584
3192,6338
3300,2989
3306,2808
3306,2810
1092,5908
1096,5785
5434,2383
5430,2505
3318,2448
1250,1020
5430,2513
1112,5302
5447,1987
1113,5271
5415,2984
3306,2826
3216,5618
1113,5276
3305,2861
1100,5680
3320,2398
1216,2086
5444,2093
1111,5344
5439,2246
3330,2091
1198,2651
1233,1569
3306,2844
1265,580
3306,2850
1092,5949
1206,2417
1207,2391
1229,1710
3306,2862
5449,1967
3306,2861
5450,1937
3307,2836
1209,2340
1189,2961
5451,1913
5439,2289
1233,1601
1113,5329
3320,2451
5339,5398
3215,5708
1113,5335
7576,1587
1085,6209
3338,1901
3306,2893
1272,415
1110,5437
3306,2897
3336,1972
3306,2904
7576,1603
5420,2909
5454,1856
3302,3034
1214,2229
3216,5705
5438,2358
5427,2699
5423,2828
5433,2518
1225,1894
3322,2423
3306,2919
3305,2950
3306,2921
5342,5341
3305,2955
3306,2927
1118,5221
3306,2930
7577,1603
3217,5691
3305,2963
1091,6065
5465,1546
1204,2564
3306,2944
3318,2571
1206,2509
5447,2111
5451,1987
5338,5495
3306,2950
3338,1960
3306,2952
1117,5275
1206,2517
3347,1682
3306,2955
3305,2986
1206,2524
3217,5721
5429,2687
5425,2808
3306,2963
3199,6280
3309,2877
5448,2106
1090,6130
3306,2969
3338,1979
3350,1612
3306,2976
1191,3008
3306,2982
5449,2087
3306,2983
5438,2431
3306,2986
5444,2250
1120,5221
1208,2498
3306,3000
7576,1699
3306,3001
5431,2666
1229,1860
3306,3010
5451,2050
3317,2673
3306,3016
5457,1874
3306,3020
1276,415
1204,2653
1103,5785
3351,1635
3232,5324
3320,2595
1239,1574
5439,2448
3306,3034
3192,6568
1200,2785
3336,2105
5439,2450
3306,3041
5447,2212
3324,2487
5333,5750
5346,5345
3306,3051
1113,5503
3306,3057
3351,1665
3350,1695
1218,2253
1119,5323
5447,2229
5457,1917
3306,3065
1206,2634
3320,2635
1192,3069
3338,2084
7576,1782
5351,5221
3306,3080
1227,1996
3338,2095
1210,2529
5433,2691
3317,2750
1103,5851
3350,1729
1224,2101
1228,1979
3330,2353
7584,1552
5339,5618
7584,1560
3321,2645
3337,2151
5449,2213
1099,5994
3318,2742
3323,2589
7576,1815
3338,2125
7576,1820
3318,2750
5448,2258
1119,5387
3352,1699
1228,2009
1286,213
7584,1590
3318,2761
3355,1616
1240,1647
1213,2484
1238,1710
5451,2179
3355,1620
1204,2767
7577,1815
5339,5654
5448,2275
5338,5685
3323,2619
5447,2310
5444,2404
3320,2713
5327,6035
1220,2282
7576,1851
1225,2129
1195,3059
5436,2662
7584,1608
5441,2505
3336,2234
3310,3040
5458,1986
3320,2732
7584,1622
3354,1684
5348,5403
3339,2148
5331,5935
7577,1851
3354,1694
1202,2869
3330,2440
1209,2656
3351,1791
1104,5913
7576,1888
7630,213
3317,2846
5451,2232
1208,2697
7584,1651
3336,2271
5436,2707
7576,1908
7576,1913
7584,1665
3351,1819
7577,1888
3344,2044
5448,2358
7576,1925
5462,1921
1199,3006
5350,5400
5339,5741
3352,1801
1200,2979
5339,5756
5331,6008
3328,2565
3320,2815
7584,1704
1127,5266
3323,2726
1120,5484
7577,1925
5456,2140
5457,2115
5433,2863
5468,1778
3317,2920
7584,1715
1206,2829
3358,1656
7576,1968
3351,1877
3355,1755
7584,1729
7576,1982
7584,1738
7576,1986
5429,3004
7576,1987
1239,1830
7584,1746
1118,5583
5470,1747
5350,5466
1233,2025
1232,2057
7577,1968
1209,2773
1216,2557
5434,2870
5348,5536
3318,2934
1207,2838
1239,1846
5460,2069
1208,2808
7576,2009
5457,2160
5462,2006
5448,2446
7577,1982
7577,1987
7577,1986
3363,1548
3338,2326
7576,2025
7576,2029
1206,2891
1283,504
1204,2956
3350,1965
3318,2959
1113,5779
1243,1750
1119,5596
5458,2158
1209,2808
1112,5816
7577,2009
1225,2315
5359,5234
1115,5730
1209,2816
3355,1827
3350,1981
5462,2046
1206,2914
1245,1705
1127,5365
7577,2025
3350,1994
5350,5532
1216,2613
1118,5654
3351,1966
3358,1753
7576,2069
5460,2127
5356,5355
3358,1759
3338,2379
5404,3873
1111,5884
3343,2231
1127,5394
3320,2950
3351,1993
3330,2643
1219,2551
1115,5776
7584,1844
7576,2091
3352,1967
5446,2589
7576,2095
3351,2003
3321,2932
1230,2219
1099,6280
7577,2069
5454,2346
3330,2659
5434,2976
3358,1795
5405,3873
3355,1891
7584,1865
5475,1706
5463,2079
3339,2388
1206,2977
7577,2091
3247,5251
7577,2095
5458,2245
3318,3056
5457,2280
3318,3055
3227,5876
5342,5851
3354,1944
5359,5328
7584,1890
5356,5419
5449,2537
1206,3001
1254,1514
5348,5674
7584,1892
3330,2695
3323,2915
3355,1923
5433,3043
3233,5706
1249,1678
5454,2398
3320,3017
1245,1808
3321,2990
5447,2622
1209,2937
5433,3067
7577,2137
7576,2174
7584,1923
1242,1921
5451,2514
7576,2176
1243,1894
3358,1868
5449,2592
7576,2191
5465,2106
7584,1953
5483,1552
1206,3065
5451,2545
1129,5453
1128,5485
1248,1765
7576,2210
5434,3076
7577,2176
5362,5314
7577,2191
1137,5221
1254,1597
7576,2226
5465,2129
1226,2469
7584,1982
5364,5266
1230,2346
1223,2566
1226,2474
3370,1548
3338,2539
3230,5890
5346,5832
1119,5795
1244,1920
5446,2730
3233,5801
5447,2704
7577,2210
1208,3042
7584,1996
3344,2365
1127,5566
5463,2224
7584,2009
1242,2005
1220,2688
7584,2016
3323,3038
7576,2269
7576,2268
7584,2025
7584,2023
5483,1624
7584,2030
5451,2620
1211,2988
3330,2836
5475,1874
7584,2031
3354,2095
5451,2629
1254,1664
3344,2416
3336,2663
7576,2300
7584,2051
5350,5774
5449,2705
1239,2146
5447,2772
5465,2215
5482,1688
3351,2210
7584,2061
3231,5935
3338,2619
5451,2651
7584,2063
5444,2874
1257,1597
5461,2351
3344,2441
1248,1882
1242,2070
5449,2725
1254,1704
3369,1674
7584,2079
3351,2237
7577,2300
5448,2770
1239,2176
7584,2094
3338,2645
5446,2840
5439,3055
7584,2095
7576,2348
7584,2100
3251,5355
3352,2224
5465,2258
3336,2724
3371,1641
5362,5453
7576,2356
7584,2107
3371,1642
1235,2324
1225,2635
5449,2767
5488,1558
5364,5400
7584,2115
5451,2708
7584,2122
5451,2706
5349,5869
1231,2463
7597,1726
7576,2375
5444,2937
1248,1942
7576,2389
7577,2356
3330,2946
3370,1705
3253,5337
5454,2641
3358,2084
1230,2517
1137,5401
3374,1594
7577,2375
5473,2060
5470,2154
7584,2155
3355,2186
3375,1570
3251,5419
7584,2169
5483,1762
1233,2444
5360,5579
1254,1795
7576,2424
3233,5986
1245,2080
7584,2181
3336,2800
1226,2677
7576,2436
1216,2990
1216,2991
7584,2191
1220,2871
5457,2598
7597,1793
7584,2201
1230,2568
5465,2353
3377,1546
5463,2420
7577,2424
1219,2918
3354,2269
3373,1683
3351,2364
7584,2211
1216,3015
7576,2465
7576,2463
7584,2222
7577,2436
3330,3026
1263,1567
7584,2228
5491,1580
5463,2448
1254,1855
5451,2818
7584,2237
1124,5890
5369,5368
5451,2827
5480,1933
7577,2463
3358,2177
7584,2250
3344,2622
1118,6093
5450,2876
7576,2507
7584,2265
5450,2881
1227,2725
5451,2851
3337,2853
5491,1617
1254,1891
7584,2274
1135,5583
3369,1866
3355,2300
7576,2519
1264,1587
7584,2275
1126,5869
7576,2529
7584,2281
3339,2804
7597,1876
1137,5532
3252,5503
7577,2507
5490,1668
5457,2688
7584,2288
7584,2287
1257,1820
3358,2225
1232,2599
7577,2519
5463,2514
5356,5832
7584,2306
3344,2674
7576,2552
3261,5250
3338,2863
5483,1909
3372,1811
7577,2529
5490,1696
3251,5566
5468,2375
7584,2315
1137,5571
1239,2413
3336,2944
5463,2545
7576,2576
3253,5523
7577,2552
5450,2960
3350,2521
5463,2557
3338,2893
3355,2369
7609,1565
1124,5994
1140,5499
7597,1940
3358,2282
3254,5506
3338,2904
3370,1911
3353,2440
3374,1789
1299,580
5475,2195
3355,2380
7584,2358
7611,1520
7576,2605
1257,1889
7577,2576
5455,2828
3384,1494
1144,5400
1245,2270
5449,3023
1245,2277
3336,2993
5490,1754
1257,1908
3255,5506
7576,2629
5480,2067
5465,2532
3378,1698
7584,2386
1233,2657
3336,3003
3363,2168
5462,2634
7576,2642
5488,1831
5486,1894
5458,2767
1262,1773
3344,2771
1257,1934
1254,2028
5470,2407
1230,2773
1261,1813
3337,2992
7576,2657
5464,2591
5364,5691
1136,5691
7577,2629
1148,5322
1239,2509
1236,2607
7584,2429
7576,2676
5468,2493
5375,5374
7576,2680
7584,2438
3380,1692
5498,1569
3338,3000
7584,2444
7576,2692
7576,2691
5487,1921
5486,1956
3377,1796
3343,2853
7576,2706
7576,2705
7576,2703
1296,779
7576,2710
7584,2462
3358,2396
3376,1838
3375,1868
3253,5653
5494,1717
1232,2770
3373,1934
7577,2680
1263,1810
7600,1974
5457,2871
7584,2468
3351,2620
7584,2467
1239,2558
7584,2474
3378,1787
5463,2697
3352,2599
7584,2481
1249,2258
3378,1796
7577,2703
5481,2143
5457,2884
7584,2484
1253,2140
7577,2706
3338,3043
1257,2020
3376,1868
7577,2710
1133,5867
7584,2498
7584,2497
5468,2555
7584,2496
3370,2062
3253,5693
1235,2716
3351,2656
7576,2751
7576,2762
3338,3067
1245,2417
3358,2451
1257,2057
7577,2751
1225,3054
1248,2342
1248,2343
3370,2097
5490,1913
7597,2133
5497,1702
1250,2286
3373,2008
5491,1887
1239,2631
7584,2544
3368,2174
1257,2079
5376,5466
1230,2918
3377,1898
1261,1959
7576,2806
1274,1558
7599,2092
5350,6279
5494,1815
5498,1692
3363,2345
5487,2034
3375,1975
7584,2569
3344,2944
5483,2170
7584,2576
5463,2796
5488,2022
3375,1989
3251,5832
7576,2827
1243,2547
3375,1990
7577,2806
1271,1684
7576,2841
5491,1939
1271,1690
3253,5785
7584,2598
5354,6192
3379,1881
7584,2595
5379,5421
3388,1606
5457,3004
3374,2044
3377,1950
5473,2509
3371,2139
7584,2610
7577,2827
1249,2386
7613,1709
7584,2607
7576,2855
3390,1553
7611,1774
7584,2611
1275,1590
1243,2583
3351,2773
7584,2620
1261,2027
5497,1781
3355,2651
1228,3052
1249,2401
3380,1878
5381,5380
3391,1537
7577,2841
5475,2472
1250,2373
5457,3031
7584,2629
3260,5602
5359,6066
3272,5229
7611,1790
3350,2814
5492,1949
5457,3035
7584,2638
5492,1952
3373,2106
1248,2447
3391,1552
3379,1929
3370,2208
1257,2174
3254,5804
3377,1990
5376,5561
3351,2798
1274,1652
7600,2156
5375,5595
7584,2657
3378,1974
7576,2907
1158,5261
1266,1914
7576,2913
3273,5234
5461,2941
7578,2855
3347,2946
1249,2449
5475,2514
1249,2450
7593,2392
7576,2926
7584,2678
1303,779
5483,2271
1250,2424
5498,1811
1274,1683
3355,2709
3253,5873
7576,2933
1232,2989
5475,2526
1243,2648
3375,2093
7576,2932
3353,2774
3391,1599
5376,5602
5383,5382
5494,1942
3370,2254
1245,2592
3375,2101
1128,6225
7584,2696
3391,1613
7584,2706
3358,2637
3371,2234
1257,2233
5465,2862
7576,2958
7584,2710
1245,2609
3350,2889
7584,2709
5481,2371
5460,3019
3388,1718
3389,1689
7584,2718
1256,2276
3253,5906
7577,2932
1254,2342
1127,6279
1158,5322
1256,2288
3382,1917
5465,2880
1205,3873
7611,1896
5388,5271
7584,2732
7584,2738
3358,2671
7577,2958
3376,2120
5463,2961
7584,2744
7584,2743
5507,1600
1264,2060
5461,3030
3358,2688
5500,1819
7584,2751
3370,2321
1249,2540
3370,2326
5480,2454
5475,2614
7578,2958
7576,3028
7576,3027
5498,1915
5465,2936
1157,5417
5465,2940
7576,3042
1282,1546
3355,2818
3261,5735
3357,2759
3389,1766
5379,5617
5461,3076
1243,2764
7576,3048
1249,2579
3378,2118
1239,2891
3391,1714
3378,2120
7584,2810
7577,3027
3388,1814
5498,1938
5488,2253
1278,1691
7577,3028
5490,2195
7584,2818
5370,5916
7584,2817
7576,3064
3272,5419
5486,2324
3392,1699
5379,5644
7584,2824
5488,2270
7584,2827
3370,2396
3358,2770
1242,2830
3389,1808
7613,1937
1151,5653
7584,2842
3351,2993
7584,2840
1249,2619
5475,2688
5497,2004
3275,5352
3393,1699
5388,5387
7584,2848
7584,2853
3358,2787
3371,2387
5475,2700
5483,2451
5388,5401
7578,3048
3351,3010
7584,2861
1274,1863
1139,6050
1256,2424
3371,2394
1285,1526
1236,3046
7611,2026
3388,1869
7584,2863
3392,1747
5376,5779
3384,1998
3352,2989
1163,5314
5388,5413
5502,1878
5473,2783
3389,1848
3350,3059
1245,2781
1276,1822
1166,5234
3267,5644
5487,2364
3253,6081
1248,2700
1239,2980
1250,2642
1278,1775
3393,1747
1274,1905
7613,2006
7584,2905
3253,6094
5393,5294
1257,2436
3378,2224
5481,2565
5473,2813
7584,2907
3389,1885
1276,1856
5465,3069
3390,1865
3376,2302
5514,1564
1328,256
1251,2648
5379,5756
5502,1944
3282,5225
3267,5693
14013,246
1278,1818
5473,2845
5502,1951
3378,2259
5494,2201
3355,2977
3391,1861
3264,5803
7584,2955
5490,2343
1163,5408
1284,1660
3355,2997
1264,2282
1281,1755
3282,5266
3368,2599
5509,1768
1255,2573
5514,1619
3370,2547
5511,1717
7584,2988
7584,2993
1245,2894
1266,2244
7584,2991
1249,2777
7584,3000
1254,2624
1162,5476
5473,2905
3282,5294
3389,1976
5369,6132
5491,2350
3369,2599
1282,1760
5507,1855
5473,2914
5483,2604
3389,1983
3386,2078
3282,5302
3282,5301
7584,3013
3385,2110
7584,3018
1251,2731
3403,1556
3282,5309
7584,3021
3370,2584
3282,5314
5483,2618
5507,1878
7584,3027
5390,5512
3282,5321
7584,3038
1249,2815
5505,1954
3282,5330
1288,1609
5491,2387
3390,1983
7584,3043
3378,2362
3374,2485
7584,3048
7584,3047
5395,5374
5379,5876
3368,2681
3370,2619
1266,2310
3282,5352
7584,3059
1248,2872
3267,5821
3374,2503
3282,5355
14013,377
3389,2041
5490,2447
7593,2791
1245,2972
7611,2237
5505,1985
3282,5363
3390,2015
5516,1649
7584,3078
3370,2637
5493,2364
3282,5373
5510,1851
3386,2159
3380,2347
1274,2099
5388,5640
3404,1613
3404,1616
1283,1831
3387,2144
1281,1896
5493,2398
3370,2673
5475,2954
7613,2212
5391,5562
3267,5873
3389,2092
1288,1691
3403,1664
5517,1665
3378,2441
1267,2348
3282,5419
14016,345
3358,3065
3282,5421
5480,2820
1257,2664
1281,1921
3450,217
1266,2390
3389,2115
7613,2240
5497,2306
1257,2676
3288,5252
3273,5718
5510,1911
5520,1599
3282,5443
5486,2657
5489,2565
1249,2937
3282,5452
5492,2481
3370,2725
1277,2074
3451,217
3267,5921
3391,2079
5514,1804
1319,779
5473,3076
1254,2800
5498,2312
3387,2216
1166,5533
5488,2626
5522,1569
3388,2190
5488,2630
5498,2320
5510,1945
5522,1574
3282,5479
5522,1584
1278,2074
7611,2360
5404,5245
1269,2363
1248,3015
3376,2588
5519,1691
1261,2619
5498,2347
7638,1544
3267,5975
5404,5266
1327,580
3282,5512
1256,2782
5521,1646
5475,3070
5500,2301
5405,5247
3282,5524
5490,2614
1248,3047
5511,1969
3372,2744
3267,5998
3391,2157
3403,1791
3368,2878
3377,2601
3389,2230
3369,2853
5405,5274
3291,5271
3280,5615
1254,2887
3389,2238
5489,2678
5395,5592
3282,5560
3391,2181
5402,5374
5522,1657
5492,2588
1178,5254
3263,6157
3377,2623
3392,2158
1172,5443
5511,2008
3386,2345
3289,5352
3282,5576
1158,5884
5516,1856
1254,2911
1164,5701
3368,2913
3391,2200
14013,599
5480,2980
