genre_1,genre_2
5615,12514
685,1509
3627,8615
5615,12525
8909,8710
685,1515
2444,12523
2444,12525
3626,8656
5615,12531
2444,12531
1742,1530
2799,1530
685,1530
8913,8603
2797,1598
2800,1509
1743,1509
681,1663
1508,8795
2799,1543
3627,8642
685,1541
2445,12518
2444,12552
8908,8793
2800,1530
5618,12474
2445,12534
1743,1530
6796,8728
7004,2285
6796,8732
1743,1536
8914,8609
2801,1509
331,12542
8908,8804
3626,8711
5617,12525
2797,1645
1740,1645
8905,8906
3627,8688
8915,8597
14033,13777
8914,8640
2794,1749
13347,2285
1742,1598
8916,8585
2802,1509
688,1509
2447,12518
5618,12525
2447,12524
5618,12531
8914,8662
2798,1645
2558,9091
1743,1591
8915,8640
3630,8631
688,1530
2448,12514
8917,8587
3630,8642
8917,8581
1741,1667
688,1543
334,12518
331,12613
3630,8649
8914,8683
8915,8662
7860,8597
8913,8727
6801,8656
8917,8603
5621,12474
3627,8750
2803,1530
6796,8824
5620,12518
2804,1509
2804,1511
2448,12550
8917,8615
685,1667
3633,8585
5620,12525
6802,8656
7860,8623
2449,12526
1389,12619
8908,8911
5618,12595
5620,12534
5620,12531
8080,1807
5975,1530
2802,1591
1508,8939
1747,1530
1743,1655
7860,8640
3627,8793
3837,2285
5621,12518
2450,12514
1748,1509
5621,12523
7848,9024
5621,12525
2449,12557
2450,12526
7846,9090
336,12525
7862,8593
5621,12529
7860,8662
336,12529
7862,8597
336,12530
336,12531
2804,1561
2805,1530
334,12601
2803,1598
5977,1509
3838,2285
6796,8892
2801,1667
2451,12518
8920,8585
5621,12552
334,12612
2451,12522
2802,1645
7862,8625
2452,12512
8920,8608
8908,8981
2568,8918
7864,8585
693,1509
7862,8645
7860,8712
2452,12524
2452,12526
7864,8591
7862,8660
8915,8778
8908,8996
2563,9091
8921,8601
1750,1530
2807,1530
1743,1749
8920,8645
1750,1536
8921,8608
8920,8640
2808,1509
1751,1509
339,12518
2804,1645
339,12529
8920,8669
1751,1530
8920,8665
7864,8642
5980,1509
3841,2285
8921,8640
2809,1509
1752,1509
695,1509
1752,1511
2454,12518
3638,8583
7860,8778
3638,8585
3638,8590
8916,8814
2809,1530
8913,8912
6802,8823
3638,8604
2808,1566
6796,9014
2807,1598
3638,8608
1753,1509
339,12575
1753,1511
7860,8806
341,12518
7864,8679
2810,1515
2806,1645
7862,8750
7037,1561
2455,12532
8913,8950
1753,1530
2455,12536
341,12535
8920,8739
8916,8859
697,1509
339,12607
1753,1543
2811,1515
3640,8583
8925,8594
1753,1547
2456,12526
1750,1645
8925,8601
697,1525
3633,8815
2809,1591
7864,8727
8921,8729
1753,1566
341,12570
2457,12512
1755,1509
2456,12548
1755,1511
6812,8583
1755,1515
3638,8686
2802,1836
8920,8784
8925,8640
6812,8603
2810,1598
7862,8826
7860,8887
2813,1509
5629,12518
7870,8582
1756,1509
2456,12577
2458,12518
7870,8585
2458,12519
5980,1645
341,12613
8920,8814
8089,1807
2458,12526
5629,12531
7870,8594
1752,1645
695,1645
1746,1833
688,1867
8925,8662
2458,12536
2813,1530
1756,1530
7870,8608
1756,1536
2811,1598
8920,8826
5630,12514
2813,1541
2458,12545
1757,1509
1756,1541
1756,1543
2458,12550
3638,8737
8928,8585
345,12518
2814,1515
2459,12523
8928,8597
2459,12525
5630,12525
2784,2453
2459,12531
345,12529
345,12531
2814,1530
1750,1749
2812,1598
1755,1598
8928,8608
8917,8950
5629,12576
2815,1509
5986,1509
7018,2285
1758,1509
2460,12518
2460,12517
8920,8863
8913,9081
345,12554
2460,12525
3642,8656
8927,8656
6812,8692
1757,1561
7864,8852
8920,8882
8913,9099
3640,8728
1759,1509
2816,1509
8925,8745
3640,8735
677,2285
3645,8585
2461,12525
8928,8662
3645,8594
3645,8597
2461,12532
3873,1530
3645,8601
1759,1530
1758,1561
3645,8605
2814,1598
1758,1566
2462,12512
2461,12542
1760,1509
6812,8735
6817,8587
1760,1511
3645,8615
2813,1643
2462,12525
2462,12532
2815,1591
1756,1655
3646,8606
8932,8585
3645,8638
5989,1509
3645,8640
2818,1509
8921,8922
8932,8591
2462,12550
349,12518
690,1947
8932,8594
3647,8586
2463,12525
1757,1645
2463,12531
5989,1530
8932,8608
2816,1591
3645,8665
3640,8824
7876,8582
3862,1941
7022,2285
2814,1667
5635,12525
5635,12526
2815,1645
7870,8777
1758,1645
7876,8597
347,12619
2464,12529
7864,8974
7862,9033
2818,1561
8932,8636
8925,8853
7876,8608
8933,8607
8934,8585
5635,12548
8932,8650
1763,1509
2820,1509
2820,1511
2465,12518
8934,8595
3647,8649
3645,8710
3640,8868
3873,1645
6817,8686
2465,12524
8933,8623
2816,1645
8934,8597
8928,8784
8928,8795
1763,1530
8934,8610
3645,8727
8933,8642
7870,8821
2465,12541
8927,8823
7876,8640
2821,1509
2465,12544
349,12606
7878,8581
7878,8587
6619,14846
7876,8654
1763,1547
8928,8813
6812,8868
2817,1645
2466,12525
1760,1645
7876,8662
2466,12531
7878,8603
1760,1655
8936,8581
8925,8923
8936,8582
1763,1566
697,1845
8934,8640
3854,2285
1765,1509
3646,8736
353,12514
8936,8585
8936,8595
8934,8654
464,9091
1764,1561
2467,12536
351,12601
2466,12573
2823,1509
1760,1693
5994,1509
8936,8610
3645,8797
1766,1509
2823,1511
2468,12518
2818,1667
6817,8774
2468,12521
1765,1547
1762,1645
8934,8697
1756,1836
2468,12534
7880,8599
351,12629
8938,8582
8084,2285
8936,8646
8936,8640
7864,9109
2469,12514
1767,1509
2823,1543
8936,8654
2469,12518
8938,8585
5640,12525
2469,12521
2817,1732
8936,8649
1766,1547
2469,12525
8938,8595
2469,12533
355,12531
3647,8785
5995,1530
1767,1530
2468,12574
3857,2285
2825,1509
2469,12545
8938,8610
1768,1509
711,1509
1768,1511
1767,1543
2469,12554
2470,12526
1764,1645
353,12619
2825,1530
7880,8670
8940,8585
3645,8886
357,12512
2826,1509
1753,2007
2826,1511
8940,8591
8938,8654
3640,9050
8938,8649
7028,2333
8932,8850
2471,12532
2825,1561
8940,8608
1765,1655
2471,12539
3859,2285
1770,1509
2472,12518
5643,12518
2827,1515
3645,8929
2472,12524
2823,1645
8936,8755
8936,8757
1526,9091
5998,1530
8938,8697
8932,8886
2473,12513
355,12634
2827,1543
2473,12518
700,1947
5644,12534
2828,1530
1770,1566
8089,2285
7876,8887
3861,2285
7886,8584
2829,1509
1772,1509
2474,12518
1767,1667
8943,8585
7886,8585
2474,12521
2825,1645
2474,12525
7886,8594
8943,8605
7880,8790
7886,8603
2474,12533
1772,1530
5976,2285
2827,1598
1772,1536
3862,2285
3647,8950
7886,8615
1773,1509
2830,1509
691,2285
1773,1511
1772,1543
2475,12518
361,12518
2474,12554
2475,12524
2826,1645
2475,12526
1773,1523
8940,8729
2475,12535
361,12535
7886,8640
2828,1598
1774,1509
2476,12515
6831,8583
2476,12518
1774,1511
8945,8591
8945,8585
5647,12525
6831,8587
1774,1515
5647,12523
359,12613
8934,8935
8945,8594
5647,12531
8945,8604
2829,1591
691,2333
2476,12533
2476,12535
6831,8603
717,1530
2476,12539
2825,1720
1773,1566
8945,8608
8936,8887
5647,12552
5775,8585
5775,8582
8946,8591
6831,8615
7886,8688
2477,12525
1417,12616
8946,8593
8944,8656
5775,8594
8940,8793
8104,1941
2831,1566
3865,2285
2833,1509
361,12606
2478,12518
8943,8710
8945,8650
2478,12526
2829,1645
2478,12534
5775,8631
1776,1530
2478,12535
1776,1536
717,1598
8945,8679
2479,12514
2834,1509
1776,1541
2834,1511
1776,1543
1772,1667
8944,8711
2479,12525
2830,1645
6831,8686
8948,8608
8949,8585
2835,1509
1778,1509
8932,9108
8944,8736
5775,8679
7892,8594
1774,1645
7892,8597
2480,12532
2833,1591
1775,1623
2835,1530
7892,8608
711,1845
719,1598
8946,8710
8948,8648
8946,8712
1779,1509
2835,1543
1779,1511
3665,8585
722,1515
8944,8790
8949,8640
3665,8603
5775,8727
5653,12514
5775,8731
368,12514
723,1509
7892,8650
2482,12518
2832,1667
3666,8585
2482,12524
5653,12525
2833,1645
8949,8654
3666,8594
6008,1530
8949,8662
7894,8607
8938,9016
1779,1566
8945,8793
7041,2285
8948,8712
2838,1509
6838,8582
6838,8581
3665,8642
2483,12519
6838,8585
1781,1515
8948,8719
5654,12531
6838,8595
2483,12526
2834,1645
2838,1523
368,12561
1780,1561
8946,8793
722,1598
3666,8640
2839,1509
2484,12514
7892,8710
2484,12518
7894,8656
1778,1645
2837,1589
725,1525
3666,8662
8953,8601
1782,1530
2839,1530
6008,1598
722,1623
6838,8640
2839,1536
8953,8608
2840,1509
1783,1509
6838,8646
2840,1515
8943,8929
1779,1645
2836,1645
8945,8886
482,9091
2838,1598
1781,1598
2841,1509
6841,8582
1784,1509
6841,8587
6841,8585
6841,8584
372,12518
6841,8591
3665,8743
2841,1518
372,12522
6841,8594
2831,1833
1780,1645
3666,8717
6841,8597
6841,8603
2841,1530
372,12535
5988,2285
7899,8585
6841,8615
2842,1509
1785,1509
2842,1511
6838,8712
372,12547
5658,12525
7899,8597
1781,1645
3671,8593
2842,1523
7899,8601
3671,8597
5775,8912
1785,1530
1784,1561
7899,8608
8948,8853
2840,1598
1785,1536
5658,12545
7046,2285
6841,8640
1786,1509
6014,1515
7892,8831
1785,1543
6841,8654
1786,1523
1776,1836
8115,1941
8953,8729
7899,8640
1784,1598
7899,8645
1787,1509
2844,1509
3671,8645
2489,12518
2489,12524
7899,8654
2489,12526
375,12525
6838,8784
375,12529
2825,2117
375,12530
502,8594
375,12531
6014,1561
2489,12535
1787,1530
1783,1655
3671,8665
2842,1598
1786,1566
2845,1509
1788,1509
1788,1511
1787,1543
2844,1547
2845,1518
2490,12523
2490,12525
1784,1645
6014,1598
8953,8793
502,8634
2843,1598
1789,1509
2846,1509
2846,1511
7899,8712
377,12517
3671,8710
3671,8712
2842,1643
502,8650
2842,1645
8949,8935
2846,1523
7899,8724
1770,2117
1789,1530
8961,8582
2847,1509
1790,1509
6838,8863
1789,1541
8961,8590
8961,8584
8961,8585
5663,12525
377,12550
2846,1547
1786,1643
6841,8776
2837,1833
8961,8594
6018,1525
5663,12531
8961,8604
8961,8607
489,9091
1790,1530
1784,1720
5663,12542
2845,1598
8961,8608
1791,1509
2848,1509
2843,1667
8961,8623
6019,1515
379,12518
8948,9022
2493,12531
1433,12624
5666,12474
6849,8583
8961,8642
1792,1509
2494,12515
6849,8587
1792,1511
2494,12518
377,12608
2494,12522
2845,1643
2845,1645
2494,12525
1788,1645
8961,8663
6849,8598
6849,8603
2847,1591
2494,12533
1788,1655
6849,8606
2494,12537
2494,12539
377,12632
1793,1509
2850,1509
5666,12518
1792,1543
5666,12529
736,1525
6849,8632
2495,12539
6019,1598
8965,8585
2851,1509
2835,2007
2851,1511
1794,1509
379,12606
2496,12518
8965,8594
2847,1645
8965,8591
1790,1645
6013,1807
1792,1591
7907,8645
7907,8642
1795,1509
2497,12514
2852,1509
6849,8679
1783,1883
6852,8583
383,12518
6852,8588
7907,8656
6849,8686
1791,1645
2848,1645
383,12529
8961,8755
8965,8640
7056,2285
381,12602
3885,2285
6853,8581
1796,1509
6853,8587
6853,8585
381,12610
8967,8585
8967,8594
5669,12526
6853,8590
6853,8588
5669,12525
1792,1645
6853,8603
8961,8785
1794,1591
1795,1561
381,12629
2851,1598
7057,2285
2499,12513
5669,12550
3886,2285
383,12575
3683,8583
2499,12518
3683,8587
2499,12522
2499,12529
2852,1591
8115,2285
6853,8642
8965,8701
8967,8640
2855,1515
3684,8583
383,12611
8969,8597
2851,1645
1794,1645
8965,8717
7057,2333
8967,8662
2499,12567
2500,12536
8969,8601
1794,1655
3683,8632
3684,8603
2853,1598
8969,8608
3888,2285
8970,8590
8969,8616
8970,8585
8970,8587
6853,8686
8132,1807
6027,1530
6849,8816
3684,8632
6027,1536
2852,1655
8970,8603
2854,1598
6857,8583
2857,1509
2502,12514
2502,12518
8967,8717
6857,8590
2502,12525
3683,8686
2613,9091
6857,8603
2502,12534
6853,8726
1800,1530
8970,8633
6857,8604
2855,1598
8969,8678
6852,8764
8972,8585
6857,8608
6029,1509
2503,12512
5674,12514
5674,12518
3687,8583
6858,8585
1801,1515
5674,12525
3687,8588
8972,8590
2503,12526
1797,1645
6858,8594
3671,9089
8972,8595
8965,8815
2858,1530
6858,8603
8972,8608
1801,1530
8972,8610
8972,8603
6858,8608
3687,8603
8972,8604
6030,1509
6853,8764
1802,1509
8972,8613
2504,12518
8972,8623
2859,1515
8969,8719
2504,12521
8969,8712
2859,1518
8972,8633
517,8594
2840,2117
2504,12533
6029,1561
3687,8631
3684,8726
3684,8728
6031,1509
3684,8732
1803,1509
5674,12583
1803,1511
8972,8646
2505,12525
6857,8686
8972,8654
2856,1645
7079,1807
2505,12532
6031,1530
2860,1530
2505,12536
6852,8858
1802,1566
1801,1598
2506,12511
2505,12542
3893,2285
2506,12514
6027,1667
6859,8649
2860,1543
8975,8585
1803,1547
2857,1645
2506,12525
6858,8686
6857,8727
2506,12536
1803,1561
8969,8797
8969,8793
1802,1598
2859,1598
6857,8739
1805,1509
6852,8892
748,1509
1789,2007
1800,1667
8976,8584
6862,8585
2862,1515
517,8679
1801,1645
8976,8594
1804,1561
8975,8633
6848,9042
6862,8608
2860,1598
8975,8640
6857,8764
6863,8585
1806,1509
6863,8584
6848,9048
1794,1883
2858,1667
3692,8584
8975,8646
2863,1515
3688,8711
3692,8587
3692,8590
6030,1645
2859,1645
8975,8654
8977,8593
6863,8594
8135,1941
8975,8662
8972,8755
2508,12536
6862,8640
6863,8608
6849,9042
3692,8603
517,8727
5680,12518
517,8731
3896,2285
3691,8642
6862,8646
6864,8583
5807,8583
6035,1515
2509,12518
395,12518
6864,8587
5807,8587
2509,12522
6862,8654
1803,1645
6864,8598
3691,8656
2509,12535
2509,12537
395,12535
5807,8603
8977,8645
1805,1598
3897,2285
2865,1509
1808,1509
6035,1543
2509,12555
2861,1645
8977,8659
2510,12536
5683,12474
6852,9014
395,12570
2863,1598
8980,8585
2511,12513
6862,8708
3898,2285
2511,12514
1809,1509
1809,1511
2510,12550
397,12518
397,12522
6862,8719
2862,1645
3692,8686
8970,8912
1809,1523
3692,8688
397,12529
1808,1561
3692,8693
6863,8701
1808,1566
2867,1509
8980,8618
3684,8952
2867,1511
1810,1509
5683,12518
1810,1511
5683,12525
6864,8679
1809,1547
395,12613
6864,8686
5683,12529
1806,1643
1806,1645
8969,8973
5807,8686
2512,12532
1808,1591
2512,12536
8980,8640
2866,1561
1806,1655
397,12567
3692,8727
6863,8731
2512,12542
1809,1566
2513,12513
2513,12512
3900,2285
2868,1509
2868,1511
2512,12550
399,12518
2868,1515
1811,1515
6868,8588
6868,8594
8980,8654
2513,12526
2513,12532
399,12531
1792,2117
2868,1530
8980,8662
8975,8826
399,12535
2868,1536
7072,2285
2867,1566
8977,8763
6868,8607
2869,1509
397,12606
6857,8952
2514,12518
2868,1543
2864,1667
397,12612
8969,9031
5685,12525
2865,1645
6030,1836
2514,12525
6863,8783
2514,12531
1810,1591
8980,8703
8984,8582
399,12570
2867,1598
1813,1509
2870,1509
5686,12518
8984,8584
1799,1947
8984,8585
8984,8586
8984,8595
2866,1645
401,12529
2870,1530
2868,1591
1809,1655
3687,8979
1811,1598
6857,9014
2871,1509
7074,2285
2516,12518
2870,1543
6868,8679
399,12613
6868,8686
2867,1645
399,12619
2516,12529
5689,12474
2852,2117
8977,8848
1814,1530
401,12567
8972,9016
8977,8863
8984,8646
1814,1536
8984,8640
8970,9075
1460,12513
2872,1509
6872,8586
3687,9014
3701,8580
1815,1511
3701,8583
1814,1543
7921,8832
2517,12518
401,12579
2872,1515
1815,1515
8984,8649
2517,12524
3701,8594
6872,8595
758,1525
2517,12535
1813,1591
1815,1530
2516,12567
6863,8882
1815,1536
7929,8608
8980,8795
2873,1509
2518,12514
3701,8608
1816,1509
401,12607
2518,12518
3702,8583
401,12611
6868,8743
5689,12529
8972,9060
8975,8978
6863,8912
1814,1591
2873,1530
1816,1530
2518,12535
1816,1536
6872,8646
3906,2285
2874,1509
1817,1509
1816,1541
2874,1511
1816,1543
6872,8649
2519,12518
6862,8957
6868,8777
8977,8931
2519,12524
2518,12560
1808,1807
8987,8640
2520,12514
2875,1509
6875,8585
2875,1511
1818,1509
6875,8584
8989,8582
1818,1511
5691,12518
1806,1883
3701,8679
3704,8587
2871,1645
2520,12526
8980,8870
8987,8662
3701,8686
8989,8596
3701,8688
8977,8971
2520,12538
3704,8603
3704,8606
1817,1566
1818,1536
8990,8585
1819,1509
8975,9046
5819,8585
5692,12525
3705,8584
1812,1732
3705,8587
8980,8906
2521,12526
2521,12531
5692,12532
6875,8631
2876,1530
8989,8640
1819,1530
3705,8603
8990,8606
3701,8731
3909,2285
6877,8583
2522,12514
6875,8649
6877,8585
408,12518
6044,1645
535,8583
3706,8585
8990,8627
5693,12525
535,8587
8987,8717
8990,8633
3702,8719
763,1525
2873,1655
2877,1530
6877,8607
408,12535
3706,8601
6877,8605
3702,8727
5819,8640
535,8603
3706,8605
3706,8607
5693,12545
1821,1509
535,8608
1821,1515
535,8615
8992,8597
8977,9063
3704,8688
3909,2333
7929,8784
2634,9091
2878,1530
5819,8662
8992,8601
5819,8663
1814,1749
7093,1941
6863,9075
6050,1509
2524,12514
6879,8585
1822,1509
1822,1511
2524,12518
8977,9082
2524,12522
535,8645
2875,1645
5695,12532
8991,8656
6879,8594
3705,8686
410,12529
3705,8688
410,12530
2879,1530
6879,8608
8140,2285
8992,8645
1820,1598
8993,8608
5695,12548
763,1598
2880,1509
408,12606
2879,1543
8977,9117
8994,8597
535,8679
8980,9032
8992,8662
535,8686
2880,1530
1823,1530
3705,8727
3702,8821
1823,1536
6868,8979
8992,8678
6879,8645
7938,8584
2881,1509
1824,1509
2526,12518
3701,8863
7938,8585
6881,8584
8993,8648
3706,8712
2526,12524
6881,8594
2881,1523
6877,8726
2862,2117
8994,8640
2526,12535
1824,1530
535,8727
2526,12541
535,8731
1824,1541
2877,1667
6877,8743
8994,8654
3705,8774
8994,8662
8980,9096
2882,1530
1824,1561
7938,8633
2883,1509
1826,1509
6877,8769
8997,8593
5699,12525
5699,12523
2528,12523
6877,8777
6050,1645
2528,12525
1822,1645
8144,2272
5699,12531
1816,1836
3705,8816
6877,8788
8144,2285
415,12512
2884,1509
5699,12552
2879,1667
2528,12552
1827,1515
8992,8778
1804,2239
6051,1655
1827,1530
5819,8853
2529,12536
2529,12541
8991,8823
2885,1509
5701,12518
1828,1509
8997,8645
1823,1667
5701,12525
1824,1645
3705,8875
2885,1530
6886,8580
2530,12542
415,12571
6886,8583
1829,1509
2531,12514
417,12514
2531,12523
1828,1547
8990,8907
2531,12525
6877,8875
8989,8935
2531,12531
6879,8815
9000,8599
2531,12534
2885,1566
7944,8581
2887,1509
1812,2066
5830,8583
1830,1509
7944,8585
5830,8581
7944,8590
5830,8587
5830,8585
7944,8588
7944,8587
2531,12552
1829,1547
8994,8813
2883,1645
5830,8590
7944,8597
6886,8625
7944,8601
2532,12531
9001,8607
2868,2117
5830,8603
1830,1530
7944,8604
7944,8603
6059,1509
7944,8608
1829,1566
8997,8739
7938,8797
1831,1509
2888,1509
1830,1541
419,12514
1831,1511
6888,8584
2533,12518
9002,8585
6886,8650
9002,8597
419,12522
2533,12527
7944,8623
2884,1645
6886,8660
9002,8594
8997,8750
2533,12531
8164,1807
6888,8595
2533,12533
7944,8633
9000,8670
2533,12537
5830,8633
6876,8982
417,12600
8989,9017
7944,8640
9003,8585
2889,1509
7938,8831
1832,1509
5830,8642
1803,2409
6886,8680
6887,8649
8994,8870
6886,8679
761,1947
7944,8654
5705,12525
5705,12531
7944,8662
9003,8596
2534,12532
7944,8665
9003,8608
2534,12536
6886,8693
6877,8979
1831,1566
8989,9049
419,12572
2890,1509
2534,12550
6888,8649
421,12518
6890,8585
6890,8591
6886,8714
2535,12525
2886,1645
6890,8594
5706,12536
6886,8727
9004,8608
9003,8640
6890,8608
2891,1509
6890,8616
6891,8585
9000,8736
2535,12550
8989,9090
2887,1645
8997,8848
1834,1523
549,8594
2889,1591
2536,12535
6891,8607
549,8603
2537,12512
3924,2285
1835,1509
2536,12548
753,2285
6890,8645
3721,8585
5708,12525
6059,1645
2892,1515
9001,8750
763,1980
7944,8743
7948,8619
2537,12525
8993,9005
5708,12532
7944,8757
2537,12532
2890,1591
2890,1598
5708,12550
421,12606
779,1509
6891,8649
9003,8706
2537,12550
424,12518
8992,9059
1832,1645
2891,1591
753,2333
2538,12536
2892,1561
9008,8581
2891,1598
1834,1598
8154,2285
9008,8587
5837,8583
1837,1509
2539,12514
2894,1509
2538,12548
2894,1511
3723,8583
6890,8712
6894,8587
2539,12518
6890,8710
3723,8585
9004,8719
2539,12523
2539,12525
549,8679
6890,8719
9006,8656
9008,8603
6886,8852
1818,2117
6894,8603
1837,1530
2890,1655
3723,8603
8992,9110
6895,8581
2540,12512
9008,8608
5837,8611
6066,1509
5711,12514
424,12574
6066,1515
1838,1509
1837,1543
3723,8615
2895,1515
5711,12525
553,8583
6888,8809
9003,8784
1834,1645
6886,8875
6066,1530
9008,8631
1838,1530
9010,8582
5712,12514
553,8603
8994,9080
6895,8606
1838,1536
3723,8640
549,8731
1839,1509
2896,1509
424,12606
782,1509
2896,1511
9008,8654
9010,8585
5712,12525
9003,8804
782,1515
6886,8904
9003,8815
2892,1645
9010,8594
8997,8998
9010,8595
2652,9091
6895,8631
2896,1530
6890,8793
2897,1509
3725,8608
6895,8649
2896,1543
7954,8585
3723,8679
6894,8688
2893,1645
7952,8656
9009,8656
3723,8686
9010,8638
9002,8887
5837,8692
9010,8640
8169,1941
6894,8704
2895,1598
6890,8826
2543,12513
2898,1509
1841,1509
784,1509
3727,8583
1486,12518
3725,8648
2543,12525
3727,8588
429,12523
2894,1645
7944,8942
553,8686
2543,12532
429,12531
1839,1591
784,1530
9003,8882
5837,8728
2896,1598
5830,8951
2899,1509
779,1693
9011,8642
1842,1509
2544,12518
784,1543
3728,8583
5715,12525
2543,12550
1831,1857
2895,1645
2544,12525
6051,2117
427,12619
9002,8937
2544,12533
3722,8790
5715,12545
553,8726
429,12570
2897,1598
2882,2066
1843,1509
2900,1509
786,1509
2900,1511
3729,8583
9010,8708
2545,12518
6894,8774
7954,8688
1839,1645
2900,1523
2545,12531
9011,8690
431,12532
1840,1623
1842,1561
3729,8603
9003,8947
3933,2285
2901,1509
431,12542
1486,12606
1844,1509
559,8583
429,12613
2897,1643
1840,1645
1486,12619
6895,8785
9002,9005
1834,1833
3727,8686
1843,1561
7944,9041
2900,1566
6902,8580
5837,8824
8162,2285
6073,1509
6902,8583
6073,1515
788,1509
6888,9022
5845,8586
9001,9049
5845,8584
9004,8968
5718,12525
5718,12531
2547,12526
788,1525
2547,12532
433,12531
2902,1530
1844,1561
2547,12536
6902,8608
8163,2285
6902,8607
3727,8728
786,1598
2903,1509
3727,8732
2548,12513
1846,1509
7954,8776
784,1667
6902,8619
7960,8591
1842,1645
2903,1523
2547,12558
9015,8656
3729,8686
5721,12474
2548,12532
6902,8631
6073,1561
9004,9005
7960,8608
3722,8918
3728,8732
6904,8581
2904,1509
1847,1509
6904,8585
6902,8645
6904,8583
2549,12518
5720,12525
5845,8649
2900,1643
1843,1645
433,12587
2549,12531
6904,8595
1847,1530
6073,1598
6904,8604
3729,8728
6904,8608
9019,8585
3729,8732
433,12613
6904,8620
5721,12525
2901,1645
5721,12530
5721,12531
6902,8686
5721,12529
6904,8633
547,9091
1846,1591
1844,1655
6904,8640
9020,8585
1494,12512
6904,8646
6906,8583
2906,1509
1849,1509
559,8732
6904,8649
2551,12518
6904,8654
6902,8714
2551,12524
6902,8720
9019,8633
6902,8724
6904,8662
2551,12533
1494,12532
6902,8727
6902,8726
9019,8640
1849,1530
3728,8824
1494,12542
6907,8585
1850,1509
6902,8739
1849,1541
1850,1511
2552,12518
6902,8737
3736,8581
9019,8654
2907,1515
1494,12550
7960,8712
3736,8585
3734,8649
7948,9089
2552,12526
9019,8662
9021,8601
8183,1807
6907,8595
7960,8719
9019,8665
9021,8597
3736,8595
6904,8692
8179,1941
7960,8729
9020,8640
1850,1530
1848,1598
3729,8824
2551,12574
3736,8610
2908,1509
1851,1509
1850,1541
6908,8585
6908,8584
9020,8654
1847,1645
6904,8726
9020,8662
9021,8640
6908,8608
2909,1509
2554,12513
1852,1509
6907,8649
2554,12518
6909,8585
437,12613
2554,12524
3736,8649
2905,1645
3736,8654
6894,9058
9019,8717
560,8809
6909,8601
5837,9065
1852,1530
2554,12535
3725,9005
7960,8793
6904,8760
6909,8610
2907,1598
2910,1509
2555,12514
771,2285
6908,8650
1852,1543
2906,1645
9020,8717
6081,1530
441,12531
559,8875
6909,8633
6906,8732
2556,12512
5727,12514
2911,1509
5854,8583
1854,1509
6909,8646
2556,12518
5854,8587
6909,8649
6908,8679
6908,8686
7968,8593
6909,8654
7968,8591
2556,12525
1850,1645
7968,8597
439,12619
2554,12592
7968,8601
2556,12534
2909,1591
771,2333
6082,1530
5854,8604
3734,8785
2911,1530
2910,1561
5728,12514
6058,2285
443,12512
2912,1509
2557,12518
5728,12525
1855,1515
5728,12523
6904,8835
6904,8841
2908,1643
7968,8623
1851,1645
2557,12533
5854,8632
2557,12535
6081,1598
6908,8727
6912,8609
7968,8640
1838,2066
6912,8618
2558,12518
2557,12548
5728,12552
1856,1515
441,12613
6912,8620
6902,8929
5729,12525
2909,1645
5729,12531
6912,8629
2669,9091
9019,8855
2558,12533
2558,12537
2912,1566
9027,8605
6912,8640
2914,1509
445,12514
800,1509
9027,8623
2559,12518
6908,8777
7971,8591
5730,12526
1853,1645
6902,8966
5854,8686
6912,8662
800,1525
7971,8608
1855,1598
9029,8585
5730,12548
2915,1509
7968,8710
2915,1511
1858,1509
2560,12518
800,1543
7968,8712
1858,1515
2560,12524
2911,1645
1854,1645
6904,8939
7972,8599
557,9091
9029,8608
5854,8726
2913,1598
1856,1598
2561,12513
445,12572
6902,9014
6912,8703
2916,1509
1859,1509
443,12638
802,1509
777,2285
445,12584
2561,12526
1504,12529
1504,12530
9027,8690
1504,12531
9029,8640
8188,1941
5733,12514
445,12600
2915,1566
9021,8887
3949,2285
1631,8606
2917,1509
1860,1509
448,12514
6909,8835
1860,1511
5733,12523
2561,12550
5733,12525
2562,12525
5733,12531
7972,8656
2917,1523
5854,8784
1860,1530
7972,8670
9027,8730
1858,1598
2563,12515
3950,2285
2918,1509
2562,12545
9027,8745
1860,1543
2563,12518
5733,12552
2563,12521
2563,12522
1504,12587
2563,12529
3736,8935
2563,12533
2563,12532
2563,12539
2916,1598
2919,1509
5735,12514
6912,8795
1862,1509
2563,12549
804,1541
2919,1515
804,1543
2915,1645
6912,8814
561,9091
7972,8736
9027,8796
2920,1509
806,1509
6920,8585
2564,12550
2565,12518
448,12613
1859,1645
2920,1530
2919,1561
9034,8608
7971,8793
1862,1566
6920,8608
1861,1598
7968,8887
6912,8855
804,1598
6921,8583
2566,12514
2921,1509
802,1663
2566,12518
2566,12519
1864,1515
2920,1547
2917,1643
9029,8784
2566,12526
9035,8596
7972,8790
9035,8608
1864,1530
2566,12535
2921,1530
6921,8607
9035,8614
9036,8584
9036,8585
6921,8608
9034,8648
2567,12512
6093,1509
2922,1509
1865,1509
453,12514
3749,8642
1865,1511
1860,1667
3751,8585
2921,1547
3751,8584
9036,8594
3751,8590
6093,1530
3751,8594
9036,8597
2567,12532
9035,8640
3751,8601
2567,12536
1510,12536
3751,8603
6921,8636
7972,8830
7980,8581
2568,12514
2923,1509
6094,1509
1866,1509
7980,8585
6921,8645
6912,8923
9036,8623
9035,8654
3751,8615
2922,1547
1866,1518
1862,1645
7980,8597
9037,8599
6094,1530
8195,1941
2919,1655
