name_1,name_2
13995,3573
1293,4844
10886,1541
14088,97
8148,5346
13857,407
5326,36
9005,7859
13866,407
9447,741
17463,9604
12037,2123
20685,97
15282,6856
13197,36
6620,278
3735,2529
16707,3503
9068,36
11833,152
9660,12845
17324,2446
11142,225
6154,2270
7332,7859
14195,1130
6859,3113
11962,249
17938,97
17261,1723
1154,6457
6938,2890
10140,13158
24579,146
2158,11681
23663,428
16413,15321
809,7176
1417,5295
23806,154
14326,8915
13304,146
7388,4650
3230,12798
20588,249
341,4952
1178,13632
14658,2435
20276,211
13698,8343
3536,7579
11701,225
11693,5248
17866,9275
7027,6548
3015,13775
16268,10157
11847,6218
17470,97
9066,523
6761,5885
7698,146
10744,343
8196,24597
6733,2507
6235,6316
12381,4618
20658,225
9877,557
17564,6392
18665,14188
5092,24605
18886,1130
11276,6333
23953,36
14431,8915
19854,97
20778,225
2379,7207
4193,9604
2154,11406
3005,4844
3278,2654
10893,6987
4267,8605
23572,91
2226,97
8691,3345
1017,616
16884,7153
16688,683
9124,10027
12173,249
14092,10608
15669,11853
19228,1130
680,1300
19948,1130
17329,6741
14981,1130
16678,152
2817,5498
23193,3492
12332,3492
13745,4967
12524,16344
3632,1130
6580,22931
10983,6573
21886,428
23579,97
10961,36
11397,10655
496,516
19323,91
3249,13550
6682,3856
9725,9692
17670,1562
11198,6548
9341,523
16335,3492
6980,10907
3930,330
14269,9917
3851,203
5349,5866
11769,97
12963,2717
12553,8154
13905,8343
12145,9505
16526,91
13661,1046
20081,154
20202,428
12439,249
16765,7166
2066,5340
2532,9904
7374,4977
22930,91
14189,407
5723,91
9376,6269
9851,4219
6023,7317
10457,10098
22598,428
5319,6810
11515,15412
18450,4066
1683,7946
10796,154
8917,6392
14244,97
10916,36
24259,428
12840,3919
21047,97
18115,8971
287,1525
12511,249
5414,7837
16919,36
10148,4983
10207,5248
5616,211
5848,16754
12683,3252
16652,7191
14866,249
12366,88
3339,225
20045,1130
10955,4238
23400,1130
20907,91
7236,5316
5942,8002
9067,249
5996,428
7882,11108
7981,5914
12350,9145
4484,13875
10042,1435
13161,146
17144,3765
614,12057
6360,12758
4061,10057
13542,8250
6033,10518
11829,9359
8720,15548
19986,97
21272,4870
4339,13538
7146,1536
8752,15776
17752,3316
9938,1435
16165,18
24167,36
8494,5506
4072,7467
12885,12041
5516,19037
14691,10057
4245,5316
11130,2161
3101,10087
1742,14703
5438,407
460,5251
18856,2529
8956,8905
20744,249
20871,97
13257,146
11283,18052
10301,146
21316,3492
23722,1130
5878,1761
12487,1532
2623,13983
16305,46
19995,523
17069,2565
3955,4068
16784,5919
1349,3919
24314,91
518,8787
10211,7405
7384,8315
4776,10774
3147,8099
52,453
6549,13587
3720,16933
7532,36
608,19794
12805,616
4720,7837
1573,223
14772,6333
20033,15484
14604,407
5343,8544
14649,1171
9043,867
11607,211
10726,3492
904,4804
20182,36
15914,2737
22706,146
209,9275
19967,3775
22084,3492
6330,36
308,23188
10677,10027
6891,154
11699,17571
23179,428
9635,10479
12217,8007
5347,2890
9273,1720
17361,1130
19240,97
17294,249
23225,146
3359,6457
7430,14703
19363,369
15158,11735
12915,2937
12685,407
9577,1541
2173,97
13114,523
8520,73
19500,7581
11049,2002
870,10244
21714,73
5646,3792
1699,2717
18984,2435
6627,6876
12590,91
21298,2435
17984,1130
2046,8238
2741,1465
15431,154
7963,13518
5173,4363
6600,6532
18804,73
4185,2247
19130,225
13728,6532
21290,211
14834,683
21531,1171
5851,6741
13303,8183
5818,97
7620,2421
14214,6138
21807,6389
3269,8250
6644,7317
20965,97
12292,6218
14174,1901
13285,9692
17857,4497
12583,15548
13236,6567
17792,4363
18310,97
9299,225
10547,1081
23653,428
7975,4219
15153,9181
15604,225
10513,7422
10149,4618
1630,8573
11367,1130
12249,428
4971,4407
14255,249
12421,97
3832,5914
8785,10951
13508,225
7268,154
12409,4062
1442,2435
21143,36
20580,211
22041,73
8278,3225
21690,1171
12096,683
20027,2435
11003,9469
18057,97
17398,3100
9557,2234
2220,249
7704,6324
12745,6613
1329,523
2142,2311
10941,13248
12233,11321
9551,8164
1654,154
21919,3492
11455,11321
13892,867
2453,91
17600,2435
13653,1435
1880,9089
9136,11294
20166,97
2081,2895
1767,21478
21943,225
14897,152
8751,97
4636,7191
4524,5125
2650,328
12760,5650
23087,154
4416,2610
4480,11382
13563,523
9665,1435
1675,13261
21232,225
8807,24765
3838,4118
20261,1130
3751,13282
13235,249
15099,4238
15330,6342
9478,36
4621,1477
14412,7422
13301,9469
3455,11204
10180,11042
13187,3946
11031,5368
21022,523
14787,22185
4607,407
18835,785
17632,2435
3911,7153
21429,7166
4271,453
13561,97
2078,5368
23299,1130
2721,46
8919,1762
8474,2435
19328,225
25,15954
21296,225
19428,225
21042,523
8130,13518
4986,2895
8927,3516
2861,7880
597,8402
18195,225
5244,2280
10200,249
5651,7664
5787,6138
14453,249
7143,5472
12246,6625
296,8479
23887,91
10469,5125
12442,211
11307,11931
9378,1536
20312,1130
4978,7524
11529,3353
6449,225
21935,36
21106,97
4337,7467
11023,4085
16954,91
21366,9945
11794,467
19838,146
14971,10608
11834,24
20330,1130
4688,146
7029,18052
24803,36
11088,6256
7253,397
1193,13788
20344,225
1420,8447
7588,36
12282,36
15580,36
10816,15047
18928,3492
233,6766
21723,1130
13182,91
4890,6776
14362,15053
18037,16094
15829,4062
10656,8083
4352,13261
10402,7770
5352,18380
8676,15136
24809,225
8146,2311
14714,211
7808,428
1439,154
15074,407
13662,10057
2757,8402
905,13538
10673,1130
6400,3934
22045,225
17963,91
12230,5406
20373,9469
15475,8523
9667,4784
13433,249
9699,18329
14931,211
12765,11175
11540,3573
22230,407
12101,1111
19346,13587
12014,249
21397,428
4920,4784
8268,5626
20258,523
20681,211
17099,15321
14494,2015
988,3656
8913,15053
19569,13310
4892,5261
16651,249
14100,3113
2570,3821
24841,91
7773,146
7654,17088
24844,146
1455,6208
23314,2435
6258,1604
3884,5749
8428,16933
17881,6133
19499,1130
3714,8806
7229,13587
8489,8389
7857,1125
7306,1130
7273,407
15200,407
18327,91
22398,1130
13703,249
3710,317
4726,5025
23130,146
7406,9475
334,63
8823,11100
2695,4514
4141,1907
16922,17831
9756,276
9701,5222
14795,8389
17638,3492
405,24
2811,5669
2222,8402
10597,13776
16082,2740
23290,146
12202,5471
20303,91
10442,9787
1438,3503
7696,2435
13106,9968
19358,6583
11407,2370
4214,91
10944,11042
12743,11175
16997,1435
6871,5631
6603,9787
12021,225
13298,91
20459,1130
11338,523
19892,146
20386,97
13592,4016
170,6741
7733,6956
3545,9521
21628,1099
9101,4148
15150,523
9302,1188
2245,5410
2624,95
6308,2004
12882,211
13830,249
3890,1482
16564,683
19924,211
13405,16777
2552,91
13328,5166
16720,9525
666,8083
11089,11042
18717,146
6864,2890
10388,523
11004,249
10372,6392
262,2435
15506,407
15472,10087
24002,36
7021,154
9049,146
12023,1435
8986,9275
20406,523
13160,1130
12880,211
7682,3100
16480,1081
4198,13718
1674,3492
11168,46
14865,516
2373,63
8131,14527
5805,6583
7530,1130
13217,97
12181,6408
14186,407
8086,9904
1834,1530
18593,211
17795,10337
1195,5866
12032,146
585,10991
16097,3492
5371,4863
1290,15321
7420,223
7320,6613
20862,211
5596,8051
9934,10612
1745,13533
6354,1130
16042,225
7842,7872
10646,211
10221,17831
8180,11816
6234,18380
11915,146
214,903
5358,417
16691,36
16524,6133
13657,15548
11778,3492
12326,543
13162,1541
17898,249
4626,225
22484,225
3660,300
3610,15583
14162,15136
21445,225
5947,10108
11306,2890
3700,12212
19136,15741
17657,5749
13583,3492
12109,2537
606,1895
1572,6812
13659,91
13144,21782
1878,15041
16805,1130
8687,154
5331,5631
20512,97
19812,3492
11874,1435
1512,10025
14194,13775
9522,3219
3140,11665
11830,36
15068,2435
11373,3345
18779,91
15759,557
10392,11175
22638,146
9373,1130
6050,5914
20441,2435
19055,1130
3396,6956
10206,3487
6895,24
24940,91
19823,16868
23495,1130
13841,8221
20064,2734
8014,8858
20868,3492
16901,5626
12753,11720
1989,1723
20454,2435
7162,8238
17368,407
8726,3492
15738,407
8264,1171
16555,7270
11579,2338
16036,8652
7401,300
3809,2368
10280,91
6668,2015
20113,225
5032,867
2597,1435
21196,73
20782,146
15982,3345
20541,97
8216,97
16154,154
9403,2280
19649,225
2691,9330
4884,7259
15639,7743
22629,428
15613,225
17740,428
3687,11382
7754,523
1833,97
15522,661
969,167
12238,7579
17680,1171
16457,86
14945,91
3068,4512
8158,1382
13555,3492
13977,453
15876,11853
14877,6342
14295,225
17939,1171
13879,15954
7169,4064
1798,4219
9423,97
4145,16933
8539,10568
15609,6184
12272,146
12158,13917
11835,5025
11814,14527
6523,73
16675,2435
14613,523
14980,8343
17610,10098
8062,4328
8526,13096
3937,407
3580,5669
19720,5498
10016,4148
13761,36
15881,407
2135,7980
2548,13587
14005,2234
4146,3264
8018,6189
1402,3048
3375,91
3819,8378
8515,7600
17323,3934
3341,11735
18591,97
12926,9695
2553,15878
2585,1111
3868,8787
6611,7259
10373,10869
14790,8027
12009,249
11763,249
17182,7581
12154,4118
10600,5025
14857,146
19974,146
16074,18329
1961,13550
19352,3492
11163,10518
4782,6776
8035,5457
13367,3492
7007,5597
11799,249
1220,4517
10433,19037
5979,2805
3201,3765
4052,3089
1497,359
22580,36
13237,11100
16585,11934
15105,3775
4396,10568
5716,6779
11783,2529
20680,1130
2496,4064
8621,5166
1614,13875
7536,4064
19025,146
17822,97
12642,112
2983,13587
444,15433
16396,3492
11877,249
19538,4870
13417,36
9169,9695
16140,428
14385,249
3704,13917
8476,13740
19318,36
2409,3492
7239,1901
1359,10025
15468,36
14496,225
16435,4238
16015,407
15327,3093
2096,2234
12331,523
17577,407
14117,91
7671,7467
2770,8402
20804,36
6452,2004
19884,1130
13045,6552
6661,3093
20127,1171
20727,1130
10428,36
5628,2319
8619,7309
13928,407
7575,7584
5219,4952
9280,4576
9060,11584
7251,5671
7079,11051
11315,36
8531,225
5172,5683
12296,13632
12746,1300
12006,36
17949,10790
4582,1653
2793,4517
21480,97
17066,1130
815,3089
1286,5043
9661,13676
11573,5650
12116,3492
10700,12240
6378,11285
23486,97
12644,2937
20229,91
2962,15845
24192,154
19270,17571
1990,4514
5590,11934
22168,73
4876,5470
18118,9471
13377,97
9150,146
15413,1300
352,3527
15533,12971
3472,4016
16844,1130
15540,5125
1059,6342
9355,3756
13877,211
22438,36
2556,7579
15599,2783
20604,2435
17699,407
19722,225
9316,15053
16171,13282
21505,97
13783,211
17761,97
956,3156
20894,3492
3725,14789
14550,6324
23338,10802
21526,1171
3597,1342
11132,4983
5764,12057
1908,154
15016,4064
2503,12301
10229,11816
634,7259
7624,11718
25078,146
6074,1171
10934,13518
12986,146
1418,1244
11761,10087
8032,6563
6536,4514
5422,211
19852,2435
10272,13775
20801,97
14957,523
20136,1171
11055,8447
10864,18329
11053,5885
20686,2435
19703,6974
14827,249
5133,91
11409,4389
5768,146
12834,1634
14687,5249
12491,152
2299,857
1775,10244
16716,25097
6416,6451
16045,211
17998,20517
7745,19037
11326,211
3240,6741
1513,6333
8338,5801
16657,12216
8602,4389
7163,13320
17319,683
17956,1575
17109,11720
20703,73
9607,4230
6173,73
7294,13518
14791,249
382,7765
11936,12184
2852,5043
16508,91
11911,14527
15576,10085
6762,6876
6892,4951
18777,225
6898,3252
463,8389
999,6741
20179,36
4821,1435
1978,5866
13415,2761
3625,8221
1469,1463
11363,17826
877,5597
15457,9181
17114,146
4669,20997
16257,5059
20620,97
20671,7207
371,4514
12316,2247
5792,8402
4277,1968
13701,4989
11149,36
12180,17744
14211,4192
6827,1720
5019,10991
19243,225
12993,1171
15884,2161
2138,25131
4107,1521
20225,3492
19173,428
14998,249
15900,5146
23903,97
25136,91
17078,8787
16592,91
6153,2368
12207,6249
3682,12088
12696,203
11828,91
10172,4363
14105,1931
8711,11100
8110,1244
4836,510
13294,8864
14569,73
648,5749
1753,13041
18411,9312
18285,14035
10882,154
5809,3656
11488,2376
5637,516
14178,211
3984,8744
3371,6766
17665,6342
1692,1895
22387,16094
4994,17571
2035,2937
8345,36
6665,2064
21306,683
3367,16280
17916,407
17834,203
13176,3462
4693,6333
18719,146
3327,6812
491,18877
1030,5457
8844,4002
22151,1171
4449,9525
6504,2580
7048,11853
385,8027
14721,91
24234,97
18918,36
5246,7191
16192,11426
15067,4650
22767,225
11383,4294
22703,3492
8231,4407
3311,1806
3139,7600
13726,17088
7893,1237
6431,428
14291,211
14372,1130
18898,1435
6162,785
9712,13282
21307,225
10094,5251
9783,6625
20830,2435
886,36
14830,1724
5193,317
9044,2752
2032,6011
21285,3492
24427,36
6691,10608
12369,12184
11524,9695
14007,8992
19740,407
20921,97
14812,1171
22256,1171
9844,97
2985,11963
14212,5248
12931,11584
3276,8297
1982,4512
7568,5560
14304,36
15513,523
12974,4603
16328,11584
3094,146
6752,8261
14250,249
23209,3492
9250,5364
1235,9904
15269,249
21584,3492
13101,6856
12017,8197
8953,4238
4508,2004
11418,3786
17810,97
1626,11246
9293,584
13786,12845
2844,1604
14451,211
3247,12184
2837,249
14050,97
4203,36
18446,2268
14128,18052
16972,3492
7136,8002
4414,4066
14389,36
3134,4903
8794,5316
17270,523
14380,2594
6051,3775
864,18877
755,14357
13678,9917
15117,2529
16719,407
14627,428
21676,36
16126,91
13953,5222
2321,3252
2652,4266
3718,146
7909,5368
15814,146
6670,4482
1400,14357
11815,36
18757,2888
17529,10802
6965,75
15818,2435
11623,8343
6003,4951
21357,154
2059,1525
10019,557
16663,407
18152,13282
12649,1761
13141,8154
2718,211
11766,1130
13655,10085
4452,9692
3246,8221
5715,10027
4855,624
5783,203
8319,1171
1751,1496
17905,146
15309,15082
17148,1435
11251,12240
14584,211
1593,10244
4659,8002
1115,3219
18962,3492
301,10518
15448,249
17503,683
17619,1171
13453,2890
21787,73
15357,249
3825,225
17468,7207
17918,5749
13193,249
13068,523
7005,5751
9920,9518
14428,407
5236,8221
15227,91
6709,13983
8357,91
4308,13775
17929,1130
3387,11294
14624,11745
5696,6184
23371,3492
10065,9040
7496,9452
3813,6812
6735,6138
12791,14158
5214,1562
4297,8027
14354,3316
16436,1171
16054,3492
14807,11426
21005,73
10144,4389
2606,10790
2558,5864
7130,7524
4000,4615
9214,3225
4058,11152
3623,11720
2954,9089
16584,5225
7390,428
9873,13096
14526,36
7631,8652
6524,91
1336,5611
24364,1130
18399,146
16101,3492
20138,2435
15848,523
14359,203
21979,225
805,5364
9845,10869
22717,3492
5645,3492
11082,3492
4268,3267
511,14357
17823,1435
1038,543
17786,683
23916,36
15915,146
549,91
21546,36
20299,1130
6211,407
16932,407
14457,2435
1253,356
5047,4465
10676,8164
6932,4638
9258,5295
7595,9789
7545,17571
18799,523
15104,5749
12122,8905
12809,225
12837,766
17288,407
13321,11194
6347,7234
1731,15047
22356,1171
2185,3445
4235,8864
8107,369
4011,6249
6127,5631
13664,2270
8347,225
14780,9100
9966,7600
13610,11353
10631,7581
2598,225
12860,36
13864,2737
1636,3256
8477,15041
17298,7405
19841,146
2478,1724
16905,407
16601,17831
21127,146
15301,7166
21175,1130
2488,12758
8038,3561
7413,146
8362,1569
5546,16777
707,6537
8685,6011
3281,8725
17479,11294
19077,1901
3313,73
11740,10612
8854,13278
5593,10025
7862,8402
15038,249
1543,15090
9346,356
7434,146
3446,1014
8275,3591
8933,1666
13478,1901
20023,3492
17203,91
14629,25302
17985,91
5704,8424
6329,1171
3671,4173
12833,146
7896,2435
8217,13041
19004,9386
6586,6567
2182,12124
8253,154
18508,13310
11200,225
3397,7283
12650,1171
3950,4863
4253,9968
9960,2435
11736,3334
8307,3856
7747,7554
14892,36
17605,523
14671,6860
22689,1099
24243,154
7730,5268
4802,17826
11767,11175
5653,11681
13473,1530
431,5683
4939,7207
16490,97
2044,2425
3416,5251
7811,5781
16936,18
1060,14158
4643,1463
22005,225
11078,2761
14402,10799
1835,428
17675,36
18551,657
6450,10087
16685,1130
3996,3383
18292,2604
13731,7166
9998,3492
23101,3492
9901,9623
18356,91
21972,225
8499,91
12722,2234
18163,13675
2107,2890
816,15741
24585,225
12611,1244
22926,146
2719,3786
17184,407
860,3219
23690,8683
11691,6548
15979,6138
2870,3492
5448,7340
6556,5457
12960,7859
16320,146
14465,25338
16311,584
7334,8297
3537,13675
10274,4223
12151,4983
280,8422
4631,2421
12892,6272
6555,91
12648,36
6287,6625
8775,13871
10106,661
22221,146
15612,6876
15173,211
11211,23881
6657,1723
6254,225
6790,16777
25007,428
15746,249
13232,13463
7570,17831
23057,1171
18295,6272
21348,1145
631,112
2901,523
4070,12057
17646,9438
18699,13917
12917,12216
14797,1130
12795,5864
7985,154
795,4844
291,5256
6351,19816
21137,249
21006,1931
15149,7544
10768,12041
11851,17088
11989,3561
14206,3503
6870,225
10623,14789
11995,5506
3876,211
11322,13788
6020,1171
12065,249
15271,3756
21977,97
19743,5130
8545,428
14638,91
23980,1130
8512,3492
18687,1171
739,7464
5876,13776
11344,10802
325,6272
17837,1463
16121,4983
20320,91
24323,146
21582,211
19555,8183
7712,1284
6708,2425
23791,97
11796,13675
8636,2368
10948,9916
16447,225
14912,11152
3540,1968
9218,11426
5320,25383
8669,428
17258,13320
5738,4903
15825,154
17281,6451
15452,1931
24658,154
11985,8154
14446,6812
16333,225
14067,249
6975,13248
13012,8007
4738,14441
14860,14184
1416,4068
14766,91
18609,407
9925,3527
21314,1130
19990,3949
17493,91
6913,5801
23409,3492
17850,523
8977,4159
14401,523
4680,1125
17310,225
12876,8447
14138,7765
2978,12218
12707,7579
2037,1668
2102,15741
14580,2737
6576,3792
12114,1435
9117,11042
14965,6537
15222,8389
8599,4238
10807,1237
5547,6573
9534,467
7874,1171
1344,1021
16357,523
18645,407
23983,1171
12083,17826
20582,1130
11657,10108
6107,7422
5932,7270
16715,8613
18905,154
15734,73
7224,249
7860,1525
5664,8297
8984,225
12189,300
6206,10608
23016,3492
6680,2895
20239,36
19018,22931
15096,1634
15821,7405
7540,91
11673,3731
619,1465
23259,1435
19486,16344
1116,10337
11647,2298
20603,97
18342,97
5435,12240
271,2072
14715,7584
6261,9120
13372,211
6338,14035
675,8250
9292,3252
10792,91
3744,91
8713,8378
5380,7405
295,11406
9007,428
7826,6189
13647,1968
13979,9518
8194,356
25437,91
11069,5766
9766,5130
7216,6552
12203,9415
4320,857
3266,2123
1556,10907
19311,1435
11331,8297
8637,249
7423,91
11789,1130
1423,5766
14596,523
22300,225
8042,15136
2678,6548
4438,5043
292,2805
5588,6333
3110,3316
15860,3696
18171,5781
9963,23794
7849,3788
9160,428
12466,2028
22995,146
16465,211
5514,1075
546,3856
21452,1562
8464,12560
14058,91
4149,1895
23007,2435
12259,1435
20638,154
19343,97
7260,17831
4215,3181
8286,2370
10309,1658
5464,7688
20495,97
18400,1130
6914,8652
3654,1099
15314,1723
22951,91
16133,12041
23829,97
12520,11108
8887,12560
21403,97
16568,523
9609,428
6825,354
7109,24
2132,6272
21170,1838
8358,19037
17440,2376
6301,6552
333,249
13613,211
5535,5988
19922,91
4941,4780
3550,7207
323,1171
5388,2865
16873,4366
13483,1188
2049,7133
13366,1496
1876,683
11359,7929
22315,225
3562,2796
9716,523
7662,428
16788,249
24490,154
4627,3946
10031,13775
13049,91
8746,4952
11299,14527
14382,9807
10562,1224
1397,11427
22030,249
1919,9157
17713,1171
3849,4589
11092,10991
14707,2247
885,13983
1623,8011
24185,91
14161,2888
23413,2435
2809,211
17591,407
13073,16868
10293,8221
17222,14064
21339,146
15341,5669
10068,11152
663,6766
5854,8971
19603,154
15750,5912
10909,516
12234,5012
11262,5912
15019,146
21066,407
20419,146
4719,4863
17796,91
2180,3856
16603,249
11157,3492
2261,683
5740,7467
5845,1435
5647,6812
17487,36
5460,2296
14015,1482
16287,5248
15050,146
8067,15321
2689,8154
6367,11745
1621,8297
9111,2330
11066,3383
12483,225
10828,6408
4647,4946
17636,407
12127,2311
2402,2123
17579,20803
22662,1171
21985,73
14623,249
12208,9330
1230,5186
324,18877
3297,4899
6519,18335
23071,225
3460,4505
4878,6537
6279,8971
21133,1171
17149,407
19189,73
858,1477
6617,3018
5786,154
6833,86
11247,5222
4057,10025
18485,683
5676,5683
14951,300
5357,7572
2428,6218
23047,36
4257,4512
962,1094
15503,154
11864,8743
6739,225
12121,3492
7479,146
5400,112
18484,1435
22200,97
16649,249
17125,2888
3292,1294
10190,16410
6420,1968
16030,211
8770,1171
12060,91
744,3093
15115,1435
12039,9386
10166,741
3490,12216
1494,146
20333,1130
14729,249
18788,343
16877,13587
18153,10951
19832,407
14740,249
5892,1435
12245,5012
16656,5542
724,523
12557,300
16864,7270
10353,2421
4609,16094
13658,7880
13839,2368
20576,25556
21456,2435
17540,5864
11214,17826
14127,3923
1024,97
18373,86
14753,3091
2043,3516
12174,4148
5002,14703
16710,249
7610,146
13697,12088
8142,3492
4850,225
7287,4589
10943,6256
641,8858
20617,146
22852,3492
16139,91
852,9696
19656,7176
6940,12042
11091,17831
15481,225
1690,9051
3626,3919
17782,11294
12871,249
7915,7340
15856,16410
23725,3492
11635,3383
24174,1130
22247,97
5774,4062
23591,1130
21230,4062
8415,1130
4613,6590
22374,3492
4750,14158
22155,1130
25579,1435
2855,3946
677,12572
6260,467
7391,13041
2493,2435
17758,3492
1659,11382
14281,7176
22592,36
11978,211
17569,36
3501,6170
6791,146
13211,2097
13352,211
4599,5560
16368,6457
12799,3492
16808,9604
13008,211
8484,11681
10915,15082
12675,3492
14460,3492
16190,211
21208,73
8193,3492
15191,13558
1006,7584
18810,523
17589,1634
13225,8051
829,2580
19625,407
2351,7317
8323,167
6174,6408
20793,225
15435,7346
13139,20517
9542,8404
18873,1130
14458,12184
6202,2368
18845,1536
15666,1171
1922,4002
3006,1895
12185,417
18049,91
8634,225
16271,10954
3505,6573
2559,73
20334,154
8936,14527
1102,2888
781,4173
13118,3487
992,211
4008,73
20817,661
9188,97
19931,1171
11633,17826
13723,2161
4489,97
21609,97
400,10244
6290,1130
836,7309
16940,1130
2957,1382
4035,2319
4092,5471
18998,1130
5772,17826
450,867
19634,154
1918,15845
7714,36
6976,25629
1117,5251
5123,4951
13752,4014
4103,15548
12196,10087
16243,211
6099,11853
7379,4512
16365,211
2715,1130
18559,3353
16832,36
17236,9471
49,2890
15944,146
10649,889
12601,11042
7863,8027
7076,4158
16995,249
878,11934
11070,146
9859,86
2630,1907
7551,6138
939,15321
1128,8806
3388,9359
9437,11737
12913,3225
16417,211
10868,428
15702,146
21895,97
10053,13875
3456,8992
6795,225
4661,584
17982,407
19621,3492
16438,211
1941,2319
7356,453
14233,36
10995,7234
4691,543
6072,8183
449,91
143,11737
1725,8402
6409,211
1152,4133
5579,7016
4549,12798
4948,2435
3471,97
4521,36
540,91
13214,6392
8773,6474
24766,97
16034,343
3773,7259
2523,1171
9175,3492
11576,2161
15571,3492
13447,211
8693,9469
1151,9945
5050,4951
15648,1435
23027,97
2560,12218
7174,1021
15902,97
7817,75
25354,154
971,9120
6599,317
767,523
5502,7664
743,91
20270,146
16609,13718
17771,428
12210,3383
17279,428
13666,428
8290,4016
16527,211
14436,12962
6085,11853
7385,3934
6544,11931
17065,1130
4664,9604
17947,211
12130,1130
12982,4591
11952,1171
13279,3492
18058,407
8258,11100
22263,249
1952,407
18666,8864
12879,249
20715,97
10369,4517
8959,6324
11899,2507
6526,25683
768,11737
21707,97
13477,97
6863,12781
16541,5866
22103,154
17172,249
609,6776
15404,10305
16326,36
13052,36
18246,657
21606,249
14272,1130
5419,88
21722,97
10311,9051
12025,8221
19103,146
16854,211
286,4512
12864,8164
9084,225
4604,225
18931,2658
18012,211
486,10503
688,12798
155,407
9244,6573
10515,15870
17558,15484
25694,73
1732,4066
6255,8011
4635,16347
16072,146
19961,25698
3616,3462
13200,11100
21181,249
4226,1968
16538,3756
2030,20863
17388,12798
19053,11274
8308,11931
13884,5749
3796,9275
6117,6532
9380,4497
14421,4967
22038,3492
16648,146
5951,10869
4847,2994
12146,36
3420,4118
8119,407
17085,10087
12004,146
10405,6184
16213,17571
21701,3492
12205,1496
22774,407
16863,1761
20746,97
19088,13278
8078,2885
22618,225
480,4603
22224,1435
10284,4844
6740,12057
4569,8784
2539,6776
2328,10244
13021,146
1393,3492
15560,154
20271,5059
18943,7765
7115,1435
24852,1130
2754,16344
24263,225
1450,3492
5923,4981
21074,7572
15395,523
2968,13676
10875,7207
873,4967
11589,6218
17612,146
18223,407
6126,6133
21790,97
21844,1130
23421,3492
11046,7688
3979,1658
15626,8250
15618,8864
21504,1171
20176,146
15451,11777
19992,523
1934,11718
1301,1435
17537,523
15809,1761
5570,4179
7159,95
21749,2435
25199,146
3107,2022
14737,1412
20584,225
7075,5256
19942,9386
21816,97
9597,10316
9755,3923
13043,4066
21277,146
5495,1521
14231,2994
25287,1099
2006,5261
19914,1435
16894,19816
7072,2298
14759,36
22131,3492
18357,1171
14675,1435
9261,36
21468,73
21525,428
12835,15484
11134,1130
16516,1099
20092,146
22671,225
12157,8389
13582,407
17706,146
16358,14309
4100,18877
11272,330
3855,3656
9593,5914
12306,211
561,276
1502,661
20122,146
17660,2941
5882,1435
18222,211
3250,510
6819,91
11918,7234
9643,1130
21850,97
17157,6342
9147,2805
16569,5471
5620,7664
1379,2888
21878,1171
6064,11735
7416,11963
15840,523
16147,146
15283,225
11466,523
23120,73
5776,7765
16701,1021
6121,5683
17473,249
10466,1534
2175,1724
13435,7743
16809,11853
15922,7929
14091,2435
2836,3492
18624,10157
18677,9145
16893,211
164,1907
8093,97
8294,9916
10714,3373
17255,91
8350,8297
24389,91
7140,7544
3651,6956
4021,3334
10845,4514
18408,407
6934,5222
2426,15321
4227,6563
14555,154
20440,36
16411,2805
2694,4066
10278,12253
8888,3731
12641,154
9232,154
19548,407
6176,15776
7402,11426
10858,8895
16284,146
21246,1130
865,7980
15659,91
7776,3487
24693,91
7427,16868
15812,9807
19015,36
5636,4981
16373,97
13085,11963
6404,8051
2547,6779
844,5472
5372,3856
1453,3934
13987,5012
9285,10774
5694,17314
5810,9623
23352,36
3602,75
13643,6741
12307,1435
8179,7865
12719,36
20605,225
21252,97
10023,407
11162,6272
18459,407
6872,4977
6942,1224
9952,12041
17284,249
1204,36
1984,2280
7458,6956
9466,2734
15793,2296
1827,13310
9196,146
17862,154
1493,5683
9078,11246
19380,407
848,13558
17654,249
11140,225
10310,8424
13746,9916
16414,146
17068,211
13687,7688
10977,1171
1426,7340
12149,428
9891,11720
11484,249
4108,22931
432,1463
7652,6987
662,453
22851,428
15363,211
17195,1130
16483,9275
21014,1130
4796,2376
21915,2435
1383,11285
21802,249
7170,428
11575,523
5037,7584
7719,5597
4831,25870
2931,11426
5995,2368
12191,5472
17028,1171
8429,3856
1067,1435
22918,146
18795,36
21907,3492
21263,146
14071,11246
1403,4363
24594,3492
17240,18
5432,8806
23361,225
17159,211
64,3923
21448,3492
545,8315
17146,36
4130,91
14565,249
18007,146
11797,4642
3426,12758
5482,278
7386,11913
13174,2565
17129,4863
7335,13718
21989,428
9278,15548
372,4618
22408,407
423,7133
4194,3492
6608,8424
10895,2537
5983,4903
15042,4191
13084,4977
7285,6208
3040,19037
9502,5225
1701,9789
6464,2028
618,953
9818,6218
16546,1435
4652,13096
15529,211
2656,6779
22075,1130
976,1046
7899,6451
6692,73
15174,13096
7764,10790
9915,91
17561,91
5403,6138
16821,1342
8241,1130
2272,2941
1173,10479
1009,741
22087,1130
20358,523
5271,36
7484,12845
15,249
10679,146
4047,91
17583,91
12995,8002
3664,897
12521,523
99,343
8872,11285
15895,249
4315,3949
8644,12212
4773,8479
1516,3656
18610,146
520,3445
4380,9089
14036,9469
3850,2446
17816,1171
2514,36
7449,6133
4441,11382
10146,7191
9246,3492
