atdate_inv_1,atdate_inv_2
277,48020
1433,4580
277,10174
638,1884
401,1237
254,11971
401,12390
727,6067
272,2022
401,18193
2657,741
1755,1264
2087,1061
401,15453
174,22643
272,3938
280,7240
658,9743
372,42608
328,6067
372,22846
431,15542
401,14372
638,7664
1380,1825
372,6340
182,52492
658,22586
372,11663
277,402
277,34860
596,22849
254,29101
254,10753
277,20818
272,3421
596,9863
638,5134
401,992
4835,8266
182,11144
401,16621
182,22077
372,17636
1380,8085
372,12618
277,8047
254,772
258,26185
638,2205
11060,2682
372,8655
1204,3877
638,16870
254,1719
277,4201
254,9295
2613,377
401,2327
658,3029
272,2163
372,11144
182,10223
372,37865
4971,2708
401,977
1433,2676
182,19304
182,19226
280,8022
272,13785
596,26505
4835,2443
658,1176
1755,2063
401,14390
182,5954
431,2563
182,274
272,23360
401,14548
328,14954
280,5195
277,3877
7028,2760
2290,23421
638,5621
5852,4439
277,9207
658,75172
328,194
182,7911
19805,1896
182,3727
254,16986
638,66268
372,5568
431,11130
658,1942
277,37250
280,26516
75121,377
596,10826
1755,19229
182,37250
1755,9216
1755,39186
182,28217
277,6522
174,403
431,2508
401,1992
401,3502
254,38388
272,628
182,2967
277,19412
277,22938
612,4570
1380,16143
372,3916
658,5464
277,28040
277,3192
638,33097
1433,2169
638,1719
277,3406
596,3949
280,10042
182,3113
277,25416
372,12642
277,4723
638,6413
27948,2205
1755,22934
401,16397
372,9075
277,16870
372,68168
14762,1434
612,4439
401,37192
272,6811
254,2394
193,1895
658,75003
328,1176
3220,3034
1204,4242
4785,2022
1755,6963
638,299
372,4240
275,741
280,3333
254,5828
372,3970
182,726
372,3421
401,21633
254,10497
174,7014
596,33097
277,14611
277,10598
280,3438
182,10729
1433,11709
401,66714
658,7872
193,5995
401,73481
638,745
280,627
62208,377
596,804
277,37941
277,9294
658,40696
272,17152
2021,11039
272,24947
182,5806
638,8856
16008,3701
658,2443
254,5464
174,11140
658,4252
174,2163
182,11663
254,2572
401,349
9521,30
1755,4998
1755,3283
272,736
401,34331
8668,1645
638,904
372,4099
596,7480
372,8856
401,4486
2212,10208
182,5301
638,1962
638,5537
254,14205
638,7821
280,4973
658,3631
277,38427
638,9173
4835,24483
254,736
1204,5836
193,32568
1755,4580
272,60171
727,13547
596,2737
22558,1434
277,3773
355,11709
401,71188
638,12301
254,1738
1755,38902
596,9191
277,1216
596,18688
277,12798
182,26798
1294,4692
277,3916
277,37071
401,27029
401,6962
277,772
277,6911
272,14464
658,11029
193,6340
193,5597
280,1205
182,6805
280,5397
638,63481
401,25014
1204,2563
727,1901
658,1860
1380,27791
277,6981
658,12390
596,4973
727,14390
2681,2022
1755,33533
64033,2022
254,31626
612,2348
10286,2832
193,7528
254,7858
6523,2022
174,31657
182,17931
182,74082
4855,273
182,23558
277,12094
41165,2205
10228,6101
355,7282
6804,1400
638,21812
5852,1025
658,19232
254,1945
3069,4570
277,58369
3766,103
727,24724
254,5537
638,14426
182,642
638,7898
372,5266
182,11029
254,38427
277,23548
6804,19805
275,3399
658,1546
2389,1538
5135,13476
401,8342
638,4693
280,6911
277,3417
1204,3801
254,4242
182,35053
355,3333
174,6617
277,3473
727,2658
596,25904
12225,10982
372,3007
70,2626
658,23558
6114,4878
638,3604
1755,15978
596,11971
372,3124
638,11003
658,57146
401,946
638,5917
277,5637
1574,12735
524,3938
4855,16049
254,9315
372,1645
5331,3574
254,16802
638,14411
638,4593
638,11574
277,2022
280,299
596,27791
10656,2022
254,2738
1204,2348
1755,49863
1380,8712
401,13413
254,23197
658,6340
182,5440
638,19220
272,4225
254,5527
401,28227
401,19229
638,26658
401,21214
272,3777
638,5568
638,34542
254,4382
658,5792
658,5309
401,3215
254,16049
658,46400
658,38022
12660,2486
638,45904
638,627
2681,351
254,25053
596,1472
727,9387
401,10783
5104,2205
2087,3473
193,9776
612,373
193,3421
1294,1835
174,12618
66679,2205
658,2269
401,826
658,41101
182,1730
254,1825
596,28144
372,14659
612,2169
277,528
277,44032
277,9128
277,2826
29281,377
193,18688
5331,5896
6114,4382
6114,11709
10228,8678
277,16516
355,972
254,3824
638,6919
277,5294
658,16172
277,1568
372,3406
2290,2022
638,4572
182,767
174,13333
638,23197
658,19412
372,16397
3398,1059
401,30281
6783,3801
1755,10272
70,5877
174,13475
174,4201
2389,4439
596,27134
182,3845
372,4213
3069,377
280,5621
272,24627
174,7755
182,28040
15109,2205
638,34022
401,636
277,5851
277,2543
658,2291
596,4380
2290,741
254,24758
8668,11709
275,5546
4557,377
3220,9387
1755,58989
12639,4692
254,13612
193,11039
174,7128
372,12444
19805,4488
638,14390
70882,32355
727,5791
638,14190
727,11695
182,1205
9673,377
1380,11917
5331,60601
277,154
6624,1645
596,14727
2212,116
277,11917
596,341
372,9965
638,12882
328,4751
277,7293
328,4851
1294,2870
12225,30
596,2806
2613,8815
658,6618
596,23988
8640,1719
596,5356
2087,71
52676,2022
658,22755
11329,2022
401,10473
277,75312
11329,10220
372,16621
9521,5444
193,1575
638,2643
6114,41394
2613,5546
1380,2563
658,2740
1755,26034
638,977
328,2022
638,1546
658,12834
3139,6805
18657,10294
280,40197
372,10220
638,75339
638,14481
638,2269
658,25785
638,23932
372,11517
1755,20765
596,3221
638,544
401,32504
277,4213
3398,3970
658,504
193,3701
372,3720
272,2211
658,25624
254,3752
174,19220
272,3946
638,24894
612,2224
1204,2390
401,5598
638,34089
401,50151
4785,11118
1755,7998
372,10116
272,25190
277,6798
596,13333
275,2022
277,55588
596,28140
638,7344
182,9029
4898,2022
372,1288
277,23116
2681,494
372,11029
638,12887
638,24931
596,2013
612,1675
401,26036
254,6101
638,30622
254,14954
372,75354
401,15520
372,787
658,3890
254,5350
355,7712
280,3537
401,13437
372,2065
277,9161
372,11682
277,70860
254,22643
3220,1538
6783,2170
3398,1266
401,57046
372,19311
328,7436
1755,14951
174,21826
727,7921
254,25343
272,8310
401,36153
43939,116
638,9599
401,988
1204,2971
272,4327
280,2729
596,5662
174,3631
254,3540
277,17961
638,31661
372,20224
272,3530
328,9681
5852,2205
193,11565
277,2059
1755,9906
328,1472
272,988
277,12434
277,3348
328,9315
658,6226
372,26658
401,9776
37424,351
658,10715
658,3379
280,31176
254,5851
355,4068
401,51767
1755,1061
272,3406
401,2473
372,14293
272,28144
277,7201
193,12390
182,7712
638,21811
272,17214
272,35011
8035,377
401,34542
612,27134
638,72938
5852,1774
372,3946
2778,3801
727,1655
182,2996
658,39281
1755,2563
22709,2205
401,3034
272,7540
3375,30
658,9963
401,22363
174,273
277,37514
277,22512
658,11628
174,6101
254,1134
401,17247
277,8270
277,11982
355,1061
182,27214
638,154
277,4122
596,25343
182,18716
277,14426
658,7911
328,1730
272,3222
174,4580
9521,45600
727,4556
22558,57363
193,8815
328,4556
7184,13879
277,57533
638,5995
277,20292
533,299
277,61448
182,15689
638,9128
638,2729
272,16448
727,791
12660,2205
328,1434
1204,75392
174,5995
280,3930
372,2163
193,3007
24009,377
272,57146
182,373
272,2738
277,901
193,2760
280,26505
182,729
277,46511
3398,5266
658,44823
182,9510
727,2454
658,3121
277,11197
372,30587
193,9963
372,7755
401,1481
254,723
9512,2205
22186,14390
174,1129
40886,1434
1204,6192
1755,8495
6804,1942
401,7143
401,24566
638,67514
5104,628
401,3804
5331,1434
2389,11709
1294,71
4855,494
372,1806
272,10815
254,13333
355,13357
372,3312
401,3537
182,2224
658,4090
638,15230
658,183
254,7220
277,34746
355,7201
658,13330
280,12367
3778,5877
372,5008
328,2224
1380,6617
372,18640
174,19480
1755,1738
280,19153
174,32440
12639,29310
328,7755
612,2526
372,1203
193,7436
401,373
277,3062
254,1191
182,10753
277,75305
596,8390
596,4964
277,9743
596,56787
2290,5598
277,3041
658,71
254,3121
182,4723
658,11738
2087,4439
658,5662
277,37090
7184,11039
638,13879
37424,2563
3766,6101
10286,250
6114,736
372,23902
1380,9965
638,3916
658,9965
638,17689
277,4337
431,5754
372,4884
2212,10715
1755,11494
10286,2682
596,4593
277,3399
658,403
272,2059
193,5228
277,3138
277,2061
638,35696
277,53510
658,29155
1024,7485
193,31775
12660,2022
272,8894
182,11895
254,25359
658,3675
254,16520
372,43031
3398,2269
182,1319
280,8032
6114,19114
182,9556
1204,1752
70,377
182,14350
280,194
596,10426
12639,1538
2212,2348
272,2473
174,52505
272,5168
401,17165
275,1434
254,13547
182,5610
1294,3034
32637,2269
277,7556
272,1138
277,35908
254,14727
658,38278
1755,17037
22558,4556
658,19220
254,11738
182,14548
638,17643
3028,6115
277,8032
174,42039
638,29155
596,10174
658,10969
254,59137
658,5661
596,28011
638,54426
5852,741
658,23360
277,5922
272,6877
254,3434
2206,4327
272,6798
277,3730
272,5851
658,10177
401,767
277,50962
401,18622
277,12823
3800,2443
658,1520
596,5954
280,1143
272,22193
658,33097
277,15671
401,741
658,56066
277,8391
638,16141
182,33078
277,3034
54399,116
182,745
727,7032
10198,2682
277,45539
277,2605
1574,8680
272,10753
280,2723
193,22090
3220,1138
272,75123
7184,3701
277,56897
4557,2269
596,14033
638,21214
431,1025
372,14730
596,7128
254,9141
277,5954
4488,8085
5852,2022
174,15352
401,7971
277,12277
638,13413
596,8957
638,22553
182,16802
638,1895
401,9383
372,41394
401,55047
277,5116
596,9463
174,2737
174,628
254,6805
1755,3192
1204,4015
401,5215
2290,3034
638,3488
272,40050
280,8856
401,6386
277,60019
638,31740
193,22362
3139,7293
328,5954
658,24743
182,2658
372,9207
11060,103
401,40696
658,8297
1755,18483
596,23360
193,741
254,14617
658,12553
638,1791
328,2052
596,6600
596,83
1204,3027
174,5379
11184,16084
658,9906
401,13333
254,2508
275,2696
277,4570
254,67939
658,11039
1024,2626
8640,2022
638,5752
1755,18169
727,2737
355,5817
546,35089
658,41856
277,27543
182,10479
401,64765
277,17247
1755,21818
4855,11039
328,5922
401,3273
372,250
1755,8459
277,23924
596,5922
277,26046
272,75374
174,3029
277,1138
64726,2563
174,2682
401,54890
182,5791
401,8712
372,10753
3028,25752
11060,2022
1380,4692
258,37188
254,75443
612,597
638,448
658,1884
727,23360
22558,17482
277,59137
372,6805
372,3885
1755,4252
272,8815
3028,72612
596,25760
658,2126
328,23360
280,19229
372,26713
638,2107
401,5168
401,1983
182,19220
277,276
372,1881
596,4827
280,11971
4488,19805
277,6192
272,7712
401,46240
6114,8712
254,19095
658,2394
70,116
658,29692
401,26017
638,3975
638,20818
182,5356
372,26565
328,3701
401,3453
174,6251
10656,1434
193,14620
254,22363
658,5537
2087,1203
638,3192
2778,2205
658,356
182,32014
658,44329
182,6522
328,1216
254,61746
280,548
277,47376
182,5537
372,5711
5955,11709
727,3151
3800,44428
1755,20498
638,22420
372,5438
182,1216
596,2382
401,28217
596,6214
372,4570
254,194
1380,13879
272,548
3398,5995
174,6431
1204,2269
401,5806
401,74735
7028,7485
272,34542
174,9387
1755,59137
727,7293
272,4068
328,2348
193,16368
254,5712
280,377
12660,321
401,23116
254,2526
612,377
1204,10986
277,19945
401,18306
277,72616
254,33160
277,442
596,1205
23262,30
272,2658
401,16295
658,31124
277,8727
280,11663
638,9500
401,4980
658,977
727,3824
272,16084
596,10715
174,16334
401,1235
401,6588
174,40887
2657,5266
1433,11039
372,13111
14433,3801
638,1730
272,11814
277,10294
401,30622
272,250
182,3314
658,3421
182,6534
193,36571
254,22362
355,1320
638,37107
174,22846
174,16953
277,1288
280,5209
182,8480
401,4006
638,4706
658,17733
254,3258
328,2658
638,8022
280,2271
277,7519
2212,9686
11708,2022
658,3938
280,22553
612,1299
658,2125
272,3007
596,3959
11708,2269
3220,5356
638,4565
727,4593
2087,23360
11329,3034
254,21826
272,19945
3028,1176
254,13549
6114,7485
67256,2682
277,11144
8668,3034
612,8459
277,14730
524,8812
401,5356
401,14718
182,3880
1755,194
193,1774
272,9625
1433,2269
638,48020
280,1321
372,1586
254,3530
638,3714
277,5438
401,2380
1024,8655
727,9497
254,1299
20922,2563
524,30
727,3399
5331,8815
254,2059
182,17733
638,27794
596,949
727,7556
612,3121
596,1324
401,13281
372,403
638,71
25375,2022
254,19253
2290,6101
658,47187
277,48240
638,308
10286,61703
372,19304
1755,2605
5104,700
277,27180
596,2169
277,12062
638,4068
277,74360
328,22577
280,20754
4971,6981
272,39607
372,5877
638,24774
258,723
372,356
638,20020
372,2813
277,18042
2389,2658
2657,2563
1755,49177
612,7344
401,27668
328,9393
401,51806
193,250
401,27659
182,7892
277,8480
280,351
658,1389
638,5227
254,4998
727,8022
4487,11565
1380,12598
401,32874
182,10497
182,48160
372,9438
2778,3406
254,49664
272,5598
401,13774
182,2572
277,565
320,319
182,14697
596,7528
277,9979
7028,65155
182,2174
60951,2205
658,3143
5955,1368
5893,116
254,9743
272,18676
401,10062
2657,1368
1204,71
658,9696
272,2052
8668,17493
272,34587
596,763
401,2022
254,5754
638,103
727,700
254,5954
182,4851
658,10173
372,17097
193,664
638,14372
320,3034
658,26445
277,2454
658,3974
638,17825
277,6205
658,9393
658,1191
355,2022
328,2390
277,39769
277,6962
328,14372
1380,3029
638,24000
193,25416
727,15520
3398,2708
182,5597
275,2269
1294,1434
401,44329
280,2291
546,16143
638,58619
401,5094
658,30191
596,532
193,2126
275,2170
277,1538
277,37225
272,57998
272,9463
372,55648
1755,3540
19805,58270
1739,1738
1755,11895
658,3395
258,70365
254,19126
174,2061
638,21582
3220,977
372,17017
638,9274
401,5791
20811,3034
182,7660
401,11971
1755,4556
272,55077
328,5379
182,67023
355,5129
2021,3701
328,3764
658,27090
182,29007
658,5922
372,2125
596,8429
272,2643
182,9173
2087,1299
658,13250
272,8085
280,3880
277,39182
658,18918
272,11052
272,278
182,3622
277,234
727,356
3332,5546
280,11140
280,4258
596,9625
372,20022
193,27176
277,73395
272,597
277,5266
658,5962
401,37071
1380,1655
280,826
277,3709
272,10129
182,1237
272,29797
5104,2708
401,21478
254,7726
193,2676
401,20754
3220,3938
596,3029
401,28592
182,12362
277,51088
401,8150
277,15413
431,15790
193,700
1834,1538
658,20947
280,1025
596,9393
280,5350
727,627
10198,38991
596,4728
193,2052
280,597
596,20292
401,37250
254,34662
182,1138
193,21724
182,26925
1755,63115
1755,154
2206,3034
182,278
174,8262
272,13413
638,7921
401,1216
1755,9388
182,8085
401,16531
5104,2348
658,4394
1755,2454
596,11814
174,6045
638,23558
658,7480
1433,3034
254,3857
254,5505
1755,24
277,7014
277,13549
638,9979
4487,46771
596,2052
1433,13879
1204,3007
9826,116
277,70555
612,11409
254,11895
612,19213
727,28640
277,977
254,13574
272,11709
254,54890
320,3701
372,2729
182,35087
596,66574
174,7436
182,3595
254,4258
272,6534
8035,2269
6232,6211
638,23802
272,50114
254,51874
4785,2205
182,3764
401,11373
182,29041
328,173
254,18973
4835,4834
182,20754
193,7344
638,39585
638,19288
727,2211
277,24894
638,2806
596,377
596,11917
596,24000
174,4862
254,2065
277,18788
254,47019
320,2682
280,18622
401,5301
658,5950
